Filial,Placa_Veiculo,Descricao_POI,Grupo_POI,Data_Entrada,Data_Saida,Status,Duracao
RIBAS,SYL4A20,Descarga Inocencia,Não Mapeado,06/08/2025 23:41:11,07/08/2025 00:21:20,Saiu da cerca,40m
RIBAS,SYL4A20,Terminal (Consolidado),Terminal,06/08/2025 23:44:40,07/08/2025 00:19:20,Saiu da cerca,0.58
RIBAS,SYL4A20,Descarga (Consolidado),Descarga,06/08/2025 23:44:40,07/08/2025 00:11:15,Saiu da cerca,0.44
RIBAS,SYL4A20,Patio Carregado INO,Parada Operacional,06/08/2025 23:44:40,06/08/2025 23:53:47,Saiu da cerca,9m
RIBAS,SYL4A20,Descarga INO,Não Mapeado,06/08/2025 23:53:47,07/08/2025 00:11:15,Saiu da cerca,17m
RIBAS,SYL4A20,Patio Vazio INO,Parada Operacional,06/08/2025 23:53:47,07/08/2025 00:01:52,Saiu da cerca,8m
RIBAS,SYL4A20,Patio Carregado INO,Parada Operacional,07/08/2025 00:11:15,07/08/2025 00:19:20,Saiu da cerca,8m
RIBAS,SYL4A20,Agua Clara,Parada Operacional,07/08/2025 06:52:29,,Entrou na cerca,
RIBAS,SYL4A20,PA AGUA CLARA,Ponto Apoio,07/08/2025 07:02:15,07/08/2025 07:14:47,Saiu da cerca,12m
RIBAS,SYL5J46,Terminal (Consolidado),Terminal,06/08/2025 21:11:14,06/08/2025 22:18:23,Saiu da cerca,1.12
RIBAS,SYL5J46,Descarga (Consolidado),Descarga,06/08/2025 21:11:14,06/08/2025 21:40:45,Saiu da cerca,0.49
RIBAS,SYL5J46,Patio Carregado INO,Parada Operacional,06/08/2025 21:11:14,06/08/2025 21:25:05,Saiu da cerca,13m
RIBAS,SYL5J46,Descarga Inocencia,Não Mapeado,06/08/2025 21:11:14,06/08/2025 22:55:39,Saiu da cerca,1h 44m
RIBAS,SYL5J46,Descarga INO,Não Mapeado,06/08/2025 21:25:05,06/08/2025 21:37:21,Saiu da cerca,12m
RIBAS,SYL5J46,Patio Vazio INO,Parada Operacional,06/08/2025 21:40:45,06/08/2025 21:52:27,Saiu da cerca,11m
RIBAS,SYL5J46,Patio Carregado INO,Parada Operacional,06/08/2025 21:52:27,06/08/2025 22:18:23,Saiu da cerca,25m
RIBAS,SYL5J46,Agua Clara,Parada Operacional,07/08/2025 00:26:46,07/08/2025 00:35:04,Saiu da cerca,8m
RIBAS,SYL5J46,Abastecimento Frotas RRP,Parada Operacional,07/08/2025 01:45:18,07/08/2025 01:56:14,Saiu da cerca,10m
RIBAS,SYL5J46,Pro LOG,Não Mapeado,07/08/2025 01:45:18,07/08/2025 01:56:14,Saiu da cerca,10m
RIBAS,SYL5J46,Buffer frotas ,Parada Operacional,07/08/2025 01:56:14,07/08/2025 05:49:31,Saiu da cerca (Consolidado),3.89
RIBAS,SYL5J46,Fábrica (Consolidado),Fábrica,07/08/2025 04:21:26,07/08/2025 05:31:52,Saiu da cerca,1.17
RIBAS,SYL5J46,Carregamento (Consolidado),Carregamento,07/08/2025 04:21:26,07/08/2025 05:09:27,Saiu da cerca,0.8
RIBAS,SYL5J47,Oficina JSL,Manutenção,06/08/2025 19:31:54,06/08/2025 20:54:04,Saiu da cerca (Consolidado),1.37
RIBAS,SYL5J47,Abastecimento Frotas RRP,Parada Operacional,06/08/2025 21:02:07,06/08/2025 21:15:13,Saiu da cerca,13m
RIBAS,SYL5J47,Pro LOG,Não Mapeado,06/08/2025 21:02:07,06/08/2025 21:15:13,Saiu da cerca,13m
RIBAS,SYL5J47,Fábrica (Consolidado),Fábrica,07/08/2025 03:24:25,07/08/2025 04:52:47,Saiu da cerca,1.47
RIBAS,SYL5J47,Carregamento (Consolidado),Carregamento,07/08/2025 03:24:25,07/08/2025 04:18:41,Saiu da cerca,0.9
RIBAS,SYL5J47,Enlonamento RRP,Parada Operacional,07/08/2025 03:24:25,07/08/2025 04:52:47,Saiu da cerca (Consolidado),1.47
RIBAS,SYL5J47,Buffer frotas ,Parada Operacional,07/08/2025 04:54:20,07/08/2025 05:09:35,Saiu da cerca,15m
RIBAS,SYL5J47,Posto Mutum,Parada Operacional,07/08/2025 06:07:06,07/08/2025 06:11:48,Saiu da cerca,4m
RIBAS,SYL5J47,Agua Clara,Parada Operacional,07/08/2025 06:38:23,,Entrou na cerca,
RIBAS,SYL5J47,PA AGUA CLARA,Ponto Apoio,07/08/2025 06:43:27,,Entrou na cerca,
FILIAL 16622,SYR4E33,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 15:38:26,06/08/2025 16:29:45,Saiu da cerca,51m
FILIAL 16622,SYR4E33,TRAJETO PA,Não Mapeado,06/08/2025 16:29:45,06/08/2025 16:30:13,Saiu da cerca,0m
FILIAL 16622,SYR4E33,PA Celulose,Ponto Apoio,06/08/2025 16:30:13,06/08/2025 16:50:46,Saiu da cerca,20m
FILIAL 16622,SYR4E33,TRAJETO PA,Não Mapeado,06/08/2025 16:50:46,06/08/2025 16:52:21,Saiu da cerca,1m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 16:52:21,06/08/2025 17:24:59,Saiu da cerca,32m
FILIAL 16622,SYR4E33,MONTANINI,Parada Operacional,06/08/2025 16:55:06,06/08/2025 16:55:41,Saiu da cerca,0m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 17:26:31,06/08/2025 17:31:25,Saiu da cerca,4m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 2,Não Mapeado,06/08/2025 17:31:25,06/08/2025 18:25:11,Saiu da cerca,53m
FILIAL 16622,SYR4E33,SELVIRIA,Parada Operacional,06/08/2025 17:50:14,06/08/2025 17:54:56,Saiu da cerca,4m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 3,Não Mapeado,06/08/2025 18:25:11,06/08/2025 20:14:17,Saiu da cerca (Consolidado),1.82
FILIAL 16622,SYR4E33,Terminal (Consolidado),Terminal,06/08/2025 18:49:31,07/08/2025 04:38:30,Saiu da cerca,9.82
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 2,Não Mapeado,06/08/2025 20:14:17,06/08/2025 21:03:26,Saiu da cerca,49m
FILIAL 16622,SYR4E33,SELVIRIA,Parada Operacional,06/08/2025 20:38:54,06/08/2025 20:41:16,Saiu da cerca,2m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 21:03:26,06/08/2025 21:41:20,Saiu da cerca,37m
FILIAL 16622,SYR4E33,MONTANINI,Parada Operacional,06/08/2025 21:32:53,06/08/2025 21:33:27,Saiu da cerca,0m
FILIAL 16622,SYR4E33,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 21:41:20,06/08/2025 22:23:34,Saiu da cerca,42m
FILIAL 16622,SYR4E33,AREA EXTERNA SUZANO,Parada Operacional,06/08/2025 22:25:22,06/08/2025 23:58:56,Saiu da cerca (Consolidado),1.56
FILIAL 16622,SYR4E33,Carregamento Fabrica,Fábrica,06/08/2025 22:29:31,06/08/2025 23:58:03,Saiu da cerca,1h 28m
FILIAL 16622,SYR4E33,TRAJETO FABRICA X PA,Não Mapeado,07/08/2025 00:01:55,07/08/2025 00:44:53,Saiu da cerca,42m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 00:44:53,07/08/2025 01:17:51,Saiu da cerca,32m
FILIAL 16622,SYR4E33,MONTANINI,Parada Operacional,07/08/2025 00:47:05,07/08/2025 00:47:40,Saiu da cerca,0m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 01:21:08,07/08/2025 02:19:46,Saiu da cerca,58m
FILIAL 16622,SYR4E33,SELVIRIA,Parada Operacional,07/08/2025 01:42:31,07/08/2025 01:47:45,Saiu da cerca,5m
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 3,Não Mapeado,07/08/2025 02:19:46,07/08/2025 05:00:06,Saiu da cerca (Consolidado),2.67
FILIAL 16622,SYR4E33,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 05:00:06,07/08/2025 05:50:10,Saiu da cerca,50m
FILIAL 16622,SYR4E33,SELVIRIA,Parada Operacional,07/08/2025 05:24:44,07/08/2025 05:27:06,Saiu da cerca,2m
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 2,Não Mapeado,06/08/2025 19:28:08,06/08/2025 20:16:54,Saiu da cerca,48m
FILIAL 16622,SYR4E37,SELVIRIA,Parada Operacional,06/08/2025 19:52:31,06/08/2025 19:57:25,Saiu da cerca,4m
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 20:16:54,06/08/2025 20:56:01,Saiu da cerca,39m
FILIAL 16622,SYR4E37,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 20:56:01,06/08/2025 23:42:26,Saiu da cerca (Consolidado),2.77
FILIAL 16622,SYR4E37,Fábrica (Consolidado),Fábrica,06/08/2025 21:42:21,07/08/2025 07:27:50,Saiu da cerca,9.76
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 23:42:26,07/08/2025 00:16:36,Saiu da cerca,34m
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 00:21:31,07/08/2025 01:12:43,Saiu da cerca,51m
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 3,Não Mapeado,07/08/2025 01:12:43,07/08/2025 03:47:15,Saiu da cerca (Consolidado),2.58
FILIAL 16622,SYR4E37,Terminal (Consolidado),Terminal,07/08/2025 01:41:43,07/08/2025 03:22:01,Saiu da cerca,1.67
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 03:47:15,07/08/2025 04:35:59,Saiu da cerca,48m
FILIAL 16622,SYR4E37,SELVIRIA,Parada Operacional,07/08/2025 04:11:39,07/08/2025 04:16:33,Saiu da cerca,4m
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 04:35:59,07/08/2025 05:12:43,Saiu da cerca,36m
FILIAL 16622,SYR4E37,PA Celulose,Ponto Apoio,07/08/2025 05:12:43,07/08/2025 05:18:21,Saiu da cerca,5m
FILIAL 16622,SYR4E37,TRAJETO PA,Não Mapeado,07/08/2025 05:18:03,07/08/2025 05:20:13,Saiu da cerca,2m
FILIAL 16622,SYR4E37,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 05:20:13,07/08/2025 05:25:07,Saiu da cerca,4m
FILIAL 16622,SYR4E37,TRAJETO FABRICA X PA,Não Mapeado,07/08/2025 05:25:07,07/08/2025 06:04:13,Saiu da cerca,39m
FILIAL 16622,TJM9E93,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 17:21:00,06/08/2025 18:04:55,Saiu da cerca,43m
FILIAL 16622,TJM9E93,AREA EXTERNA SUZANO,Parada Operacional,06/08/2025 19:03:11,06/08/2025 19:07:01,Saiu da cerca,3m
FILIAL 16622,TJM9E93,Fábrica (Consolidado),Fábrica,06/08/2025 19:07:01,06/08/2025 20:46:13,Saiu da cerca,1.65
FILIAL 16622,TJM9E93,TRAJETO FABRICA X PA,Não Mapeado,06/08/2025 20:52:00,06/08/2025 21:40:04,Saiu da cerca,48m
FILIAL 16622,TJM9E93,TRAJETO PA X APARECIDA 1,Não Mapeado,06/08/2025 21:40:04,06/08/2025 22:14:45,Saiu da cerca,34m
FILIAL 16622,TJM9E93,MONTANINI,Parada Operacional,06/08/2025 21:42:48,06/08/2025 21:43:22,Saiu da cerca,0m
FILIAL 16622,TJM9E93,TRAJETO PA X APARECIDA 2,Não Mapeado,06/08/2025 22:19:16,06/08/2025 23:23:01,Saiu da cerca,1h 3m
FILIAL 16622,TJM9E93,SELVIRIA,Parada Operacional,06/08/2025 22:42:38,06/08/2025 22:48:30,Saiu da cerca,5m
FILIAL 16622,TJM9E93,TRAJETO PA X APARECIDA 3,Não Mapeado,06/08/2025 23:23:01,07/08/2025 01:55:06,Saiu da cerca (Consolidado),2.53
FILIAL 16622,TJM9E93,Terminal (Consolidado),Terminal,06/08/2025 23:49:07,07/08/2025 01:31:53,Saiu da cerca,1.71
FILIAL 16622,TJM9E93,TRAJETO PA X APARECIDA 2,Não Mapeado,07/08/2025 01:55:06,07/08/2025 02:48:48,Saiu da cerca,53m
FILIAL 16622,TJM9E93,SELVIRIA,Parada Operacional,07/08/2025 02:22:30,07/08/2025 02:29:14,Saiu da cerca,6m
FILIAL 16622,TJM9E93,TRAJETO PA X APARECIDA 1,Não Mapeado,07/08/2025 02:48:48,07/08/2025 03:34:04,Saiu da cerca,45m
FILIAL 16622,TJM9E93,MONTANINI,Parada Operacional,07/08/2025 03:28:52,07/08/2025 03:29:30,Saiu da cerca,0m
FILIAL 16622,TJM9E93,TRAJETO PA,Não Mapeado,07/08/2025 03:34:04,07/08/2025 03:34:25,Saiu da cerca,0m
FILIAL 16622,TJM9E93,PA Celulose,Ponto Apoio,07/08/2025 03:34:25,07/08/2025 05:06:12,Saiu da cerca,1h 31m
FILIAL 16622,TJM9E93,TRAJETO PA,Não Mapeado,07/08/2025 05:06:12,07/08/2025 05:09:53,Saiu da cerca,3m
FILIAL 16622,TJM9E93,TRAJETO FABRICA X PA,Não Mapeado,07/08/2025 05:09:53,07/08/2025 05:52:48,Saiu da cerca,42m
FILIAL 16622,TJM9E93,AREA EXTERNA SUZANO,Parada Operacional,07/08/2025 06:46:33,07/08/2025 06:49:14,Saiu da cerca,2m
