Filial;Placa_Veiculo;Descricao_POI;Grupo_POI;Data_Entrada;Data_Saida;Data_Atualizacao;Status;Duracao;Customer_Child_Id;Vehicle_Id;Fence_Id
RIBAS;SYD5G01;Patio Vazio INO;Parada Operacional;06/08/2025 16:57;06/08/2025 17:32;06/08/2025 19:46;Saiu da cerca;34m;39450;593678;185554
RIBAS;SYD5G01;Desc. INO;Descarga;06/08/2025 17:32;06/08/2025 18:49;06/08/2025 19:51;Saiu da cerca;1h 17m;39450;593678;185561
RIBAS;SYD5G01;Descarga INO;Não Mapeado;06/08/2025 18:41;06/08/2025 18:49;06/08/2025 19:51;Saiu da cerca;8m;39450;593678;169315
RIBAS;SYD5G01;Patio Carregado INO;Parada Operacional;06/08/2025 18:49;06/08/2025 18:55;06/08/2025 19:55;Saiu da cerca;5m;39450;593678;185552
RIBAS;SYD5G01;Agua Clara;Parada Operacional;06/08/2025 20:47;06/08/2025 21:27;06/08/2025 22:27;Saiu da cerca;40m;39450;593678;171261
RIBAS;SYD5G01;PA AGUA CLARA;Ponto Apoio;06/08/2025 20:56;06/08/2025 21:25;06/08/2025 22:25;Saiu da cerca;28m;39450;593678;185766
RIBAS;SYD5G01;Posto Mutum;Parada Operacional;06/08/2025 21:55;06/08/2025 22:15;06/08/2025 23:21;Saiu da cerca;19m;39450;593678;174412
RIBAS;SYD5G01;Oficina JSL;Manutenção;06/08/2025 22:44;06/08/2025 22:45;06/08/2025 23:45;Saiu da cerca;1m;39450;593678;181600
RIBAS;SYD5G01;Oficina JSL;Manutenção;06/08/2025 22:47;06/08/2025 23:39;07/08/2025 00:40;Saiu da cerca;52m;39450;593678;181600
RIBAS;SYD5G01;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 23:47;07/08/2025 00:29;07/08/2025 01:30;Saiu da cerca;42m;39450;593678;170896
RIBAS;SYD5G01;Pro LOG;Não Mapeado;06/08/2025 23:47;07/08/2025 00:29;07/08/2025 01:30;Saiu da cerca;42m;39450;593678;185128
RIBAS;SYD5G01;Carregamento Fabrica RRP;Fábrica;07/08/2025 02:03;07/08/2025 03:13;07/08/2025 04:14;Saiu da cerca;1h 10m;39450;593678;170885
RIBAS;SYD5G01;Carregamento RRp;Carregamento;07/08/2025 02:09;07/08/2025 02:14;07/08/2025 03:15;Saiu da cerca;5m;39450;593678;169314
RIBAS;SYD5G01;Carregamento RRp;Carregamento;07/08/2025 02:17;07/08/2025 02:19;07/08/2025 03:19;Saiu da cerca;2m;39450;593678;169314
RIBAS;SYD5G01;Carregamento RRp;Carregamento;07/08/2025 02:46;07/08/2025 02:49;07/08/2025 03:49;Saiu da cerca;2m;39450;593678;169314
RIBAS;SYD5G01;Enlonamento RRP;Parada Operacional;07/08/2025 02:50;07/08/2025 03:13;07/08/2025 04:14;Saiu da cerca;23m;39450;593678;184474
RIBAS;SYD5G01;Buffer frotas ;Parada Operacional;07/08/2025 03:15;07/08/2025 03:33;07/08/2025 04:33;Saiu da cerca;17m;39450;593678;170884
RIBAS;SYD5G02;Agua Clara;Parada Operacional;06/08/2025 16:54;06/08/2025 18:40;06/08/2025 19:40;Saiu da cerca;1h 45m;39450;595190;171261
RIBAS;SYD5G02;PA AGUA CLARA;Ponto Apoio;06/08/2025 17:09;06/08/2025 18:40;06/08/2025 19:40;Saiu da cerca;1h 30m;39450;595190;185766
RIBAS;SYD5G02;Posto Mutum;Parada Operacional;06/08/2025 19:07;06/08/2025 19:37;06/08/2025 20:43;Saiu da cerca;30m;39450;595190;174412
RIBAS;SYD5G02;Oficina JSL;Manutenção;06/08/2025 20:04;06/08/2025 20:06;06/08/2025 21:06;Saiu da cerca;2m;39450;595190;181600
RIBAS;SYD5G02;Oficina JSL;Manutenção;06/08/2025 20:09;;06/08/2025 21:09;Entrou na cerca;;39450;595190;181600
RIBAS;SYD5G03;Buffer frotas ;Parada Operacional;06/08/2025 15:50;06/08/2025 19:58;06/08/2025 20:58;Saiu da cerca;4h 7m;39450;582330;170884
RIBAS;SYD5G03;Oficina JSL;Manutenção;06/08/2025 20:06;;06/08/2025 21:06;Entrou na cerca;;39450;582330;181600
RIBAS;SYD5G04;Terminal Inocencia;Terminal;06/08/2025 16:09;06/08/2025 17:44;06/08/2025 18:50;Saiu da cerca;1h 34m;39450;586846;185549
RIBAS;SYD5G04;Descarga Inocencia;Não Mapeado;06/08/2025 16:09;06/08/2025 18:08;06/08/2025 19:08;Saiu da cerca;1h 58m;39450;586846;171260
RIBAS;SYD5G04;Descarga INO;Não Mapeado;06/08/2025 16:51;06/08/2025 17:35;06/08/2025 18:47;Saiu da cerca;44m;39450;586846;169315
RIBAS;SYD5G04;Patio Vazio INO;Parada Operacional;06/08/2025 16:51;06/08/2025 17:17;06/08/2025 18:46;Saiu da cerca;26m;39450;586846;185554
RIBAS;SYD5G04;Desc. INO;Descarga;06/08/2025 17:17;06/08/2025 17:44;06/08/2025 18:50;Saiu da cerca;26m;39450;586846;185561
RIBAS;SYD5G04;Agua Clara;Parada Operacional;06/08/2025 20:35;06/08/2025 20:49;06/08/2025 21:49;Saiu da cerca;14m;39450;586846;171261
RIBAS;SYD5G04;Oficina JSL;Manutenção;06/08/2025 21:58;06/08/2025 22:00;06/08/2025 23:00;Saiu da cerca;2m;39450;586846;181600
RIBAS;SYD5G04;Oficina JSL;Manutenção;06/08/2025 22:02;07/08/2025 01:54;07/08/2025 02:55;Saiu da cerca;3h 52m;39450;586846;181600
RIBAS;SYD5G04;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 02:00;07/08/2025 02:14;07/08/2025 03:15;Saiu da cerca;13m;39450;586846;170896
RIBAS;SYD5G04;Pro LOG;Não Mapeado;07/08/2025 02:02;07/08/2025 02:14;07/08/2025 03:15;Saiu da cerca;12m;39450;586846;185128
RIBAS;SYD5G04;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:47;;07/08/2025 05:47;Entrou na cerca;;39450;586846;170885
RIBAS;SYD5G04;Carregamento RRp;Carregamento;07/08/2025 04:58;;07/08/2025 05:58;Entrou na cerca;;39450;586846;169314
RIBAS;SYD5G05;Carregamento Fabrica RRP;Fábrica;06/08/2025 22:32;07/08/2025 01:57;07/08/2025 02:57;Saiu da cerca;3h 24m;39450;584796;170885
RIBAS;SYD5G05;Enlonamento RRP;Parada Operacional;06/08/2025 22:32;06/08/2025 23:31;07/08/2025 00:32;Saiu da cerca;58m;39450;584796;184474
RIBAS;SYD5G05;Enlonamento RRP;Parada Operacional;06/08/2025 23:35;06/08/2025 23:36;07/08/2025 00:37;Saiu da cerca;1m;39450;584796;184474
RIBAS;SYD5G05;Carregamento RRp;Carregamento;06/08/2025 23:58;07/08/2025 00:00;07/08/2025 01:03;Saiu da cerca;2m;39450;584796;169314
RIBAS;SYD5G05;Carregamento RRp;Carregamento;07/08/2025 00:34;07/08/2025 01:12;07/08/2025 02:12;Saiu da cerca;37m;39450;584796;169314
RIBAS;SYD5G05;Enlonamento RRP;Parada Operacional;07/08/2025 01:12;07/08/2025 01:55;07/08/2025 02:55;Saiu da cerca;42m;39450;584796;184474
RIBAS;SYD5G05;Buffer frotas ;Parada Operacional;07/08/2025 01:59;07/08/2025 03:22;07/08/2025 04:22;Saiu da cerca;1h 23m;39450;584796;170884
RIBAS;SYD5G10;Descarga Inocencia;Não Mapeado;06/08/2025 15:46;06/08/2025 18:09;06/08/2025 19:11;Saiu da cerca;2h 22m;39450;584960;171260
RIBAS;SYD5G10;Terminal Inocencia;Terminal;06/08/2025 16:01;06/08/2025 18:09;06/08/2025 19:11;Saiu da cerca;2h 7m;39450;584960;185549
RIBAS;SYD5G10;Patio Carregado INO;Parada Operacional;06/08/2025 16:01;06/08/2025 18:09;06/08/2025 19:11;Saiu da cerca;2h 7m;39450;584960;185552
RIBAS;SYD5G15;Descarga Inocencia;Não Mapeado;06/08/2025 14:45;06/08/2025 19:02;06/08/2025 20:02;Saiu da cerca;4h 16m;39450;595365;171260
RIBAS;SYD5G15;Terminal Inocencia;Terminal;06/08/2025 14:49;06/08/2025 18:57;06/08/2025 20:02;Saiu da cerca;4h 8m;39450;595365;185549
RIBAS;SYD5G15;Patio Carregado INO;Parada Operacional;06/08/2025 16:41;06/08/2025 18:57;06/08/2025 20:02;Saiu da cerca;2h 16m;39450;595365;185552
RIBAS;SYD5G15;Agua Clara;Parada Operacional;06/08/2025 20:51;06/08/2025 21:11;06/08/2025 22:11;Saiu da cerca;19m;39450;595365;171261
RIBAS;SYD5G15;Oficina JSL;Manutenção;06/08/2025 22:25;;06/08/2025 23:25;Entrou na cerca;;39450;595365;181600
RIBAS;SYD5G16;Descarga Inocencia;Não Mapeado;06/08/2025 15:53;06/08/2025 17:58;06/08/2025 18:58;Saiu da cerca;2h 4m;39450;595366;171260
RIBAS;SYD5G16;Terminal Inocencia;Terminal;06/08/2025 15:56;06/08/2025 17:35;06/08/2025 18:42;Saiu da cerca;1h 38m;39450;595366;185549
RIBAS;SYD5G16;Descarga INO;Não Mapeado;06/08/2025 16:44;06/08/2025 17:35;06/08/2025 18:42;Saiu da cerca;50m;39450;595366;169315
RIBAS;SYD5G16;Patio Vazio INO;Parada Operacional;06/08/2025 16:44;06/08/2025 16:58;06/08/2025 18:38;Saiu da cerca;13m;39450;595366;185554
RIBAS;SYD5G16;Desc. INO;Descarga;06/08/2025 16:58;06/08/2025 17:35;06/08/2025 18:42;Saiu da cerca;37m;39450;595366;185561
RIBAS;SYD5G16;Descarga INO;Não Mapeado;06/08/2025 17:37;06/08/2025 17:39;06/08/2025 18:42;Saiu da cerca;1m;39450;595366;169315
RIBAS;SYD5G16;Terminal Inocencia;Terminal;06/08/2025 17:37;06/08/2025 17:52;06/08/2025 18:57;Saiu da cerca;14m;39450;595366;185549
RIBAS;SYD5G16;Desc. INO;Descarga;06/08/2025 17:37;06/08/2025 17:39;06/08/2025 18:42;Saiu da cerca;1m;39450;595366;185561
RIBAS;SYD5G16;Patio Carregado INO;Parada Operacional;06/08/2025 17:39;06/08/2025 17:52;06/08/2025 18:57;Saiu da cerca;12m;39450;595366;185552
RIBAS;SYD5G16;Agua Clara;Parada Operacional;06/08/2025 19:49;06/08/2025 19:57;06/08/2025 20:58;Saiu da cerca;8m;39450;595366;171261
RIBAS;SYD5G16;Posto Mutum;Parada Operacional;06/08/2025 20:22;06/08/2025 20:31;06/08/2025 21:36;Saiu da cerca;9m;39450;595366;174412
RIBAS;SYD5G16;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 21:07;06/08/2025 21:17;06/08/2025 22:17;Saiu da cerca;10m;39450;595366;170896
RIBAS;SYD5G16;Pro LOG;Não Mapeado;06/08/2025 21:08;06/08/2025 21:17;06/08/2025 22:17;Saiu da cerca;9m;39450;595366;185128
RIBAS;SYD5G16;Carregamento Fabrica RRP;Fábrica;06/08/2025 23:19;07/08/2025 01:34;07/08/2025 02:35;Saiu da cerca;2h 15m;39450;595366;170885
RIBAS;SYD5G16;Enlonamento RRP;Parada Operacional;06/08/2025 23:19;06/08/2025 23:36;07/08/2025 00:36;Saiu da cerca;16m;39450;595366;184474
RIBAS;SYD5G16;Carregamento RRp;Carregamento;06/08/2025 23:47;06/08/2025 23:59;07/08/2025 00:59;Saiu da cerca;12m;39450;595366;169314
RIBAS;SYD5G16;Carregamento RRp;Carregamento;07/08/2025 00:15;07/08/2025 00:16;07/08/2025 01:16;Saiu da cerca;1m;39450;595366;169314
RIBAS;SYD5G16;Carregamento RRp;Carregamento;07/08/2025 00:28;07/08/2025 00:34;07/08/2025 01:35;Saiu da cerca;6m;39450;595366;169314
RIBAS;SYD5G16;Carregamento RRp;Carregamento;07/08/2025 00:51;07/08/2025 01:28;07/08/2025 02:28;Saiu da cerca;36m;39450;595366;169314
RIBAS;SYD5G16;Carregamento Fabrica RRP;Fábrica;07/08/2025 01:36;07/08/2025 02:02;07/08/2025 03:02;Saiu da cerca;26m;39450;595366;170885
RIBAS;SYD5G16;Enlonamento RRP;Parada Operacional;07/08/2025 02:00;07/08/2025 02:02;07/08/2025 03:02;Saiu da cerca;2m;39450;595366;184474
RIBAS;SYD5G16;Agua Clara;Parada Operacional;07/08/2025 03:37;07/08/2025 03:44;07/08/2025 04:44;Saiu da cerca;7m;39450;595366;171261
RIBAS;SYD5G17;Oficina JSL;Manutenção;06/08/2025 16:03;06/08/2025 21:45;06/08/2025 22:45;Saiu da cerca;5h 42m;39450;593107;181600
RIBAS;SYD5G17;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 21:51;06/08/2025 22:01;06/08/2025 23:02;Saiu da cerca;10m;39450;593107;170896
RIBAS;SYD5G17;Pro LOG;Não Mapeado;06/08/2025 21:52;06/08/2025 22:01;06/08/2025 23:02;Saiu da cerca;9m;39450;593107;185128
RIBAS;SYD5G17;Buffer frotas ;Parada Operacional;06/08/2025 22:01;07/08/2025 04:37;07/08/2025 05:37;Saiu da cerca;6h 35m;39450;593107;170884
RIBAS;SYD5G17;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:41;;07/08/2025 05:41;Entrou na cerca;;39450;593107;170885
RIBAS;SYD5G17;Carregamento RRp;Carregamento;07/08/2025 04:43;07/08/2025 05:09;07/08/2025 06:09;Saiu da cerca;25m;39450;593107;169314
RIBAS;SYD5G17;Enlonamento RRP;Parada Operacional;07/08/2025 05:09;;07/08/2025 06:09;Entrou na cerca;;39450;593107;184474
RIBAS;SYD5G18;Oficina JSL;Manutenção;06/08/2025 07:43;06/08/2025 21:20;06/08/2025 22:26;Saiu da cerca;13h 37m;39450;584817;181600
RIBAS;SYD5G18;Descarga Inocencia;Não Mapeado;07/08/2025 03:02;07/08/2025 04:53;07/08/2025 05:59;Saiu da cerca;1h 50m;39450;584817;171260
RIBAS;SYD5G19;Agua Clara;Parada Operacional;06/08/2025 14:56;06/08/2025 17:37;06/08/2025 18:37;Saiu da cerca;2h 41m;39450;595390;171261
RIBAS;SYD5G19;PA AGUA CLARA;Ponto Apoio;06/08/2025 16:01;06/08/2025 17:33;06/08/2025 18:33;Saiu da cerca;1h 32m;39450;595390;185766
RIBAS;SYD5G19;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 18:50;06/08/2025 19:00;06/08/2025 20:00;Saiu da cerca;9m;39450;595390;170896
RIBAS;SYD5G19;Pro LOG;Não Mapeado;06/08/2025 18:50;06/08/2025 19:00;06/08/2025 20:00;Saiu da cerca;9m;39450;595390;185128
RIBAS;SYD5G19;Buffer frotas ;Parada Operacional;06/08/2025 19:00;06/08/2025 19:28;06/08/2025 20:28;Saiu da cerca;28m;39450;595390;170884
RIBAS;SYD5G19;Buffer frotas ;Parada Operacional;06/08/2025 20:28;06/08/2025 21:34;06/08/2025 22:34;Saiu da cerca;1h 5m;39450;595390;170884
RIBAS;SYD5G19;Carregamento Fabrica RRP;Fábrica;06/08/2025 21:36;06/08/2025 23:25;07/08/2025 00:25;Saiu da cerca;1h 48m;39450;595390;170885
RIBAS;SYD5G19;Carregamento RRp;Carregamento;06/08/2025 21:38;06/08/2025 21:48;06/08/2025 22:49;Saiu da cerca;10m;39450;595390;169314
RIBAS;SYD5G19;Carregamento RRp;Carregamento;06/08/2025 22:32;06/08/2025 22:49;06/08/2025 23:49;Saiu da cerca;16m;39450;595390;169314
RIBAS;SYD5G19;Enlonamento RRP;Parada Operacional;06/08/2025 22:49;06/08/2025 23:23;07/08/2025 00:23;Saiu da cerca;33m;39450;595390;184474
RIBAS;SYD5G19;Buffer frotas ;Parada Operacional;06/08/2025 23:25;06/08/2025 23:50;07/08/2025 00:50;Saiu da cerca;25m;39450;595390;170884
RIBAS;SYD5G19;Agua Clara;Parada Operacional;07/08/2025 01:14;;07/08/2025 02:14;Entrou na cerca;;39450;595390;171261
RIBAS;SYD5G19;PA AGUA CLARA;Ponto Apoio;07/08/2025 01:18;;07/08/2025 02:18;Entrou na cerca;;39450;595390;185766
RIBAS;SYD5G20;Agua Clara;Parada Operacional;06/08/2025 17:42;06/08/2025 17:51;06/08/2025 18:51;Saiu da cerca;9m;39450;595768;171261
RIBAS;SYD5G20;Terminal Inocencia;Terminal;06/08/2025 19:59;06/08/2025 20:41;06/08/2025 21:41;Saiu da cerca;41m;39450;595768;185549
RIBAS;SYD5G20;Patio Carregado INO;Parada Operacional;06/08/2025 19:59;06/08/2025 20:10;06/08/2025 21:33;Saiu da cerca;10m;39450;595768;185552
RIBAS;SYD5G20;Descarga Inocencia;Não Mapeado;06/08/2025 19:59;06/08/2025 20:43;06/08/2025 21:44;Saiu da cerca;43m;39450;595768;171260
RIBAS;SYD5G20;Descarga INO;Não Mapeado;06/08/2025 20:10;06/08/2025 20:33;06/08/2025 21:35;Saiu da cerca;23m;39450;595768;169315
RIBAS;SYD5G20;Desc. INO;Descarga;06/08/2025 20:10;06/08/2025 20:33;06/08/2025 21:35;Saiu da cerca;23m;39450;595768;185561
RIBAS;SYD5G20;Patio Vazio INO;Parada Operacional;06/08/2025 20:33;06/08/2025 20:35;06/08/2025 21:35;Saiu da cerca;2m;39450;595768;185554
RIBAS;SYD5G20;Patio Carregado INO;Parada Operacional;06/08/2025 20:35;06/08/2025 20:41;06/08/2025 21:41;Saiu da cerca;5m;39450;595768;185552
RIBAS;SYD5G20;Agua Clara;Parada Operacional;06/08/2025 22:31;07/08/2025 00:12;07/08/2025 01:12;Saiu da cerca;1h 40m;39450;595768;171261
RIBAS;SYD5G20;PA AGUA CLARA;Ponto Apoio;06/08/2025 22:39;07/08/2025 00:12;07/08/2025 01:12;Saiu da cerca;1h 32m;39450;595768;185766
RIBAS;SYD5G20;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 01:44;07/08/2025 01:53;07/08/2025 02:53;Saiu da cerca;9m;39450;595768;170896
RIBAS;SYD5G20;Pro LOG;Não Mapeado;07/08/2025 01:44;07/08/2025 01:53;07/08/2025 02:53;Saiu da cerca;9m;39450;595768;185128
RIBAS;SYD5G20;Buffer frotas ;Parada Operacional;07/08/2025 01:55;07/08/2025 04:55;07/08/2025 05:55;Saiu da cerca;3h 0m;39450;595768;170884
RIBAS;SYD5G20;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:57;;07/08/2025 05:57;Entrou na cerca;;39450;595768;170885
RIBAS;SYD5G20;Carregamento RRp;Carregamento;07/08/2025 05:01;07/08/2025 05:05;07/08/2025 06:05;Saiu da cerca;4m;39450;595768;169314
RIBAS;SYD5G20;Carregamento RRp;Carregamento;07/08/2025 05:10;;07/08/2025 06:10;Entrou na cerca;;39450;595768;169314
RIBAS;SYD5G21;Terminal Inocencia;Terminal;06/08/2025 18:54;06/08/2025 19:49;06/08/2025 20:52;Saiu da cerca;55m;39450;595259;185549
RIBAS;SYD5G21;Patio Carregado INO;Parada Operacional;06/08/2025 18:54;06/08/2025 19:04;06/08/2025 20:10;Saiu da cerca;9m;39450;595259;185552
RIBAS;SYD5G21;Descarga Inocencia;Não Mapeado;06/08/2025 18:54;06/08/2025 19:51;06/08/2025 20:52;Saiu da cerca;57m;39450;595259;171260
RIBAS;SYD5G21;Descarga INO;Não Mapeado;06/08/2025 19:04;06/08/2025 19:26;06/08/2025 20:38;Saiu da cerca;22m;39450;595259;169315
RIBAS;SYD5G21;Patio Vazio INO;Parada Operacional;06/08/2025 19:04;06/08/2025 19:16;06/08/2025 20:37;Saiu da cerca;12m;39450;595259;185554
RIBAS;SYD5G21;Desc. INO;Descarga;06/08/2025 19:16;06/08/2025 19:38;06/08/2025 20:44;Saiu da cerca;21m;39450;595259;185561
RIBAS;SYD5G21;Descarga INO;Não Mapeado;06/08/2025 19:28;06/08/2025 19:32;06/08/2025 20:39;Saiu da cerca;4m;39450;595259;169315
RIBAS;SYD5G21;Patio Carregado INO;Parada Operacional;06/08/2025 19:38;06/08/2025 19:49;06/08/2025 20:52;Saiu da cerca;11m;39450;595259;185552
RIBAS;SYD5G21;Agua Clara;Parada Operacional;06/08/2025 22:13;06/08/2025 23:18;07/08/2025 00:18;Saiu da cerca;1h 5m;39450;595259;171261
RIBAS;SYD5G21;PA AGUA CLARA;Ponto Apoio;06/08/2025 22:23;06/08/2025 23:16;07/08/2025 00:16;Saiu da cerca;53m;39450;595259;185766
RIBAS;SYD5G21;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 00:36;07/08/2025 00:50;07/08/2025 01:50;Saiu da cerca;14m;39450;595259;170896
RIBAS;SYD5G21;Pro LOG;Não Mapeado;07/08/2025 00:42;07/08/2025 00:48;07/08/2025 01:48;Saiu da cerca;5m;39450;595259;185128
RIBAS;SYD5G22;Buffer frotas ;Parada Operacional;06/08/2025 16:29;07/08/2025 04:13;07/08/2025 05:19;Saiu da cerca;11h 43m;39450;586870;170884
RIBAS;SYD5G22;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:15;07/08/2025 05:11;07/08/2025 06:12;Saiu da cerca;55m;39450;586870;170885
RIBAS;SYD5G22;Carregamento RRp;Carregamento;07/08/2025 04:18;07/08/2025 04:42;07/08/2025 05:42;Saiu da cerca;23m;39450;586870;169314
RIBAS;SYD5G22;Enlonamento RRP;Parada Operacional;07/08/2025 04:43;07/08/2025 04:44;07/08/2025 05:44;Saiu da cerca;0m;39450;586870;184474
RIBAS;SYD5G22;Buffer frotas ;Parada Operacional;07/08/2025 05:11;;07/08/2025 06:12;Entrou na cerca;;39450;586870;170884
RIBAS;SYD5G23;Carregamento Fabrica RRP;Fábrica;06/08/2025 16:08;06/08/2025 18:17;06/08/2025 19:18;Saiu da cerca;2h 9m;39450;595363;170885
RIBAS;SYD5G23;Carregamento RRp;Carregamento;06/08/2025 17:14;06/08/2025 17:51;06/08/2025 18:51;Saiu da cerca;36m;39450;595363;169314
RIBAS;SYD5G23;Enlonamento RRP;Parada Operacional;06/08/2025 17:51;06/08/2025 18:03;06/08/2025 19:03;Saiu da cerca;12m;39450;595363;184474
RIBAS;SYD5G23;Enlonamento RRP;Parada Operacional;06/08/2025 18:12;06/08/2025 18:17;06/08/2025 19:18;Saiu da cerca;5m;39450;595363;184474
RIBAS;SYD5G23;Buffer frotas ;Parada Operacional;06/08/2025 18:18;06/08/2025 18:47;06/08/2025 19:48;Saiu da cerca;28m;39450;595363;170884
RIBAS;SYD5G23;Agua Clara;Parada Operacional;06/08/2025 20:13;06/08/2025 20:25;06/08/2025 21:26;Saiu da cerca;12m;39450;595363;171261
RIBAS;SYD5G23;Descarga Inocencia;Não Mapeado;06/08/2025 22:43;06/08/2025 23:24;07/08/2025 00:29;Saiu da cerca;41m;39450;595363;171260
RIBAS;SYD5G23;Descarga INO;Não Mapeado;06/08/2025 22:58;06/08/2025 23:12;07/08/2025 00:16;Saiu da cerca;14m;39450;595363;169315
RIBAS;SYD5G23;Terminal Inocencia;Terminal;06/08/2025 22:58;06/08/2025 23:22;07/08/2025 00:22;Saiu da cerca;24m;39450;595363;185549
RIBAS;SYD5G23;Desc. INO;Descarga;06/08/2025 22:58;06/08/2025 23:12;07/08/2025 00:16;Saiu da cerca;14m;39450;595363;185561
RIBAS;SYD5G23;Patio Carregado INO;Parada Operacional;06/08/2025 23:12;06/08/2025 23:22;07/08/2025 00:22;Saiu da cerca;9m;39450;595363;185552
RIBAS;SYD5G23;Agua Clara;Parada Operacional;07/08/2025 01:18;07/08/2025 01:56;07/08/2025 02:56;Saiu da cerca;38m;39450;595363;171261
RIBAS;SYD5G23;PA AGUA CLARA;Ponto Apoio;07/08/2025 01:31;07/08/2025 01:56;07/08/2025 02:56;Saiu da cerca;25m;39450;595363;185766
RIBAS;SYD5G23;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 03:05;07/08/2025 03:16;07/08/2025 04:16;Saiu da cerca;10m;39450;595363;170896
RIBAS;SYD5G23;Pro LOG;Não Mapeado;07/08/2025 03:05;07/08/2025 03:16;07/08/2025 04:16;Saiu da cerca;10m;39450;595363;185128
RIBAS;SYD5G23;Buffer frotas ;Parada Operacional;07/08/2025 03:22;07/08/2025 03:34;07/08/2025 04:34;Saiu da cerca;12m;39450;595363;170884
RIBAS;SYD5G23;Buffer frotas ;Parada Operacional;07/08/2025 04:24;07/08/2025 04:45;07/08/2025 05:45;Saiu da cerca;20m;39450;595363;170884
RIBAS;SYD5G23;Carregamento Fabrica RRP;Fábrica;07/08/2025 04:47;;07/08/2025 05:47;Entrou na cerca;;39450;595363;170885
RIBAS;SYD5G23;Carregamento RRp;Carregamento;07/08/2025 04:49;;07/08/2025 05:49;Entrou na cerca;;39450;595363;169314
RIBAS;SYD5G24;Terminal Inocencia;Terminal;06/08/2025 16:59;06/08/2025 19:11;06/08/2025 20:11;Saiu da cerca;2h 11m;39450;593003;185549
RIBAS;SYD5G24;Patio Carregado INO;Parada Operacional;06/08/2025 16:59;06/08/2025 17:44;06/08/2025 19:11;Saiu da cerca;44m;39450;593003;185552
RIBAS;SYD5G24;Descarga Inocencia;Não Mapeado;06/08/2025 16:59;06/08/2025 19:16;06/08/2025 20:16;Saiu da cerca;2h 16m;39450;593003;171260
RIBAS;SYD5G24;Descarga INO;Não Mapeado;06/08/2025 17:44;06/08/2025 19:00;06/08/2025 20:02;Saiu da cerca;1h 16m;39450;593003;169315
RIBAS;SYD5G24;Patio Vazio INO;Parada Operacional;06/08/2025 17:44;06/08/2025 18:42;06/08/2025 20:02;Saiu da cerca;58m;39450;593003;185554
RIBAS;SYD5G24;Desc. INO;Descarga;06/08/2025 18:42;06/08/2025 19:00;06/08/2025 20:02;Saiu da cerca;18m;39450;593003;185561
RIBAS;SYD5G24;Patio Carregado INO;Parada Operacional;06/08/2025 19:00;06/08/2025 19:11;06/08/2025 20:11;Saiu da cerca;11m;39450;593003;185552
RIBAS;SYD5G24;Agua Clara;Parada Operacional;06/08/2025 21:10;06/08/2025 21:44;06/08/2025 22:44;Saiu da cerca;34m;39450;593003;171261
RIBAS;SYD5G24;PA AGUA CLARA;Ponto Apoio;06/08/2025 21:19;06/08/2025 21:44;06/08/2025 22:44;Saiu da cerca;24m;39450;593003;185766
RIBAS;SYD5G24;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 22:57;06/08/2025 23:07;07/08/2025 00:07;Saiu da cerca;10m;39450;593003;170896
RIBAS;SYD5G24;Pro LOG;Não Mapeado;06/08/2025 22:57;06/08/2025 23:07;07/08/2025 00:07;Saiu da cerca;10m;39450;593003;185128
RIBAS;SYD5G24;Carregamento Fabrica RRP;Fábrica;07/08/2025 02:00;07/08/2025 03:16;07/08/2025 04:22;Saiu da cerca;1h 15m;39450;593003;170885
RIBAS;SYD5G24;Carregamento RRp;Carregamento;07/08/2025 02:01;07/08/2025 03:03;07/08/2025 04:03;Saiu da cerca;1h 1m;39450;593003;169314
RIBAS;SYD5G24;Enlonamento RRP;Parada Operacional;07/08/2025 03:03;07/08/2025 03:04;07/08/2025 04:05;Saiu da cerca;1m;39450;593003;184474
RIBAS;SYD5G24;Agua Clara;Parada Operacional;07/08/2025 05:08;;07/08/2025 06:13;Entrou na cerca;;39450;593003;171261
RIBAS;SYD5G24;PA AGUA CLARA;Ponto Apoio;07/08/2025 05:12;;07/08/2025 06:13;Entrou na cerca;;39450;593003;185766
RIBAS;SYD5G26;Carregamento Fabrica RRP;Fábrica;06/08/2025 17:02;06/08/2025 18:54;06/08/2025 19:54;Saiu da cerca;1h 52m;39450;593026;170885
RIBAS;SYD5G26;Carregamento RRp;Carregamento;06/08/2025 17:14;06/08/2025 17:16;06/08/2025 18:17;Saiu da cerca;2m;39450;593026;169314
RIBAS;SYD5G26;Carregamento RRp;Carregamento;06/08/2025 17:29;06/08/2025 17:34;06/08/2025 18:34;Saiu da cerca;4m;39450;593026;169314
RIBAS;SYD5G26;Carregamento RRp;Carregamento;06/08/2025 17:51;06/08/2025 18:39;06/08/2025 19:42;Saiu da cerca;48m;39450;593026;169314
