Filial;Placa_Veiculo;Descricao_POI;Grupo_POI;Data_Entrada;Data_Saida;Status;Duracao
TLS;SYD5F94;TRAJETO PA;Não Mapeado;06/08/2025 23:48;06/08/2025 23:49;Saiu da cerca;0.03
TLS;SYD5F94;TRAJETO PA X APARECIDA 1;Não Mapeado;06/08/2025 23:49;07/08/2025 00:23;Saiu da cerca;0.56
TLS;SYD5F94;MONTANINI;Parada Operacional;06/08/2025 23:52;06/08/2025 23:52;Saiu da cerca;0.01
TLS;SYD5F94;TRAJETO PA X APARECIDA 2;Não Mapeado;07/08/2025 00:29;07/08/2025 01:26;Saiu da cerca;0.96
TLS;SYD5F94;SELVIRIA;Parada Operacional;07/08/2025 00:50;07/08/2025 00:54;Saiu da cerca;0.07
TLS;SYD5F94;TRAJETO PA X APARECIDA 3;Não Mapeado;07/08/2025 01:26;07/08/2025 04:14;Saiu da cerca;2.79
TLS;SYD5F94;Terminal;Terminal;07/08/2025 01:53;07/08/2025 03:52;Saiu da cerca;1.98
TLS;SYD5F94;TRAJETO PA X APARECIDA 2;Não Mapeado;07/08/2025 04:14;07/08/2025 05:04;Saiu da cerca;0.85
TLS;SYD5F94;SELVIRIA;Parada Operacional;07/08/2025 04:39;07/08/2025 04:45;Saiu da cerca;0.1
TLS;SYD5F94;TRAJETO PA X APARECIDA 1;Não Mapeado;07/08/2025 05:04;07/08/2025 05:42;Saiu da cerca;0.62
TLS;SYD5F94;MONTANINI;Parada Operacional;07/08/2025 05:37;07/08/2025 05:37;Saiu da cerca;0.01
TLS;SYD5F94;TRAJETO PA;Não Mapeado;07/08/2025 05:42;07/08/2025 05:42;Saiu da cerca;0.01
TLS;SYD5F94;PA Celulose;Ponto Apoio;07/08/2025 05:42;07/08/2025 06:07;Saiu da cerca;0.41
TLS;SYD5F94;TRAJETO PA;Não Mapeado;07/08/2025 06:07;07/08/2025 06:08;Saiu da cerca;0.01
TLS;SYD5F94;TRAJETO FABRICA X PA;Não Mapeado;07/08/2025 06:08;07/08/2025 06:57;Saiu da cerca;0.83
TLS;SYD5F94;AREA EXTERNA SUZANO;Parada Operacional;07/08/2025 07:00;07/08/2025 07:03;Saiu da cerca;0.05
RRP;SYD5F96;Descarga Inocencia;Não Mapeado;06/08/2025 21:21;06/08/2025 21:43;Saiu da cerca;0.37
RRP;SYD5F96;Terminal;Terminal;06/08/2025 21:24;06/08/2025 22:49;Saiu da cerca;1.41
RRP;SYD5F96;Descarga;Descarga;06/08/2025 21:24;06/08/2025 21:43;Saiu da cerca;0.32
RRP;SYD5F96;Patio Carregado INO;Parada Operacional;06/08/2025 21:24;06/08/2025 21:32;Saiu da cerca;0.13
RRP;SYD5F96;Descarga INO;Não Mapeado;06/08/2025 21:32;06/08/2025 21:43;Saiu da cerca;0.19
RRP;SYD5F96;Patio Vazio INO;Parada Operacional;06/08/2025 21:32;06/08/2025 21:35;Saiu da cerca;0.05
RRP;SYD5F96;Descarga INO;Não Mapeado;06/08/2025 21:45;06/08/2025 21:47;Saiu da cerca;0.02
RRP;SYD5F96;Patio Vazio INO;Parada Operacional;06/08/2025 21:45;06/08/2025 21:47;Saiu da cerca;0.02
RRP;SYD5F96;Descarga Inocencia;Não Mapeado;06/08/2025 21:45;06/08/2025 22:53;Saiu da cerca;1.13
RRP;SYD5F96;Patio Carregado INO;Parada Operacional;06/08/2025 21:47;06/08/2025 22:49;Saiu da cerca;1.04
RRP;SYD5F96;Agua Clara;Parada Operacional;07/08/2025 00:39;07/08/2025 02:28;Saiu da cerca;1.82
RRP;SYD5F96;PA AGUA CLARA;Ponto Apoio;07/08/2025 00:49;07/08/2025 02:28;Saiu da cerca;1.65
RRP;SYD5F96;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 03:43;07/08/2025 03:54;Saiu da cerca;0.19
RRP;SYD5F96;Pro LOG;Não Mapeado;07/08/2025 03:43;07/08/2025 03:54;Saiu da cerca;0.19
RRP;SYD5F96;Fábrica;Fábrica;07/08/2025 05:39;07/08/2025 06:57;Saiu da cerca;1.29
RRP;SYD5F96;Carregamento;Carregamento;07/08/2025 05:39;07/08/2025 06:08;Saiu da cerca;0.47
RRP;SYD5F96;Enlonamento RRP;Parada Operacional;07/08/2025 05:41;07/08/2025 05:53;Saiu da cerca;0.19
RRP;SYD5F96;Buffer frotas ;Parada Operacional;07/08/2025 06:57;07/08/2025 07:16;Saiu da cerca;0.32
RRP;SYD5F99;Terminal;Terminal;06/08/2025 21:17;06/08/2025 21:38;Saiu da cerca;0.35
RRP;SYD5F99;Descarga;Descarga;06/08/2025 21:17;06/08/2025 21:31;Saiu da cerca;0.23
RRP;SYD5F99;Patio Carregado INO;Parada Operacional;06/08/2025 21:17;06/08/2025 21:18;Saiu da cerca;0.02
RRP;SYD5F99;Descarga Inocencia;Não Mapeado;06/08/2025 21:17;06/08/2025 21:42;Saiu da cerca;0.41
RRP;SYD5F99;Descarga INO;Não Mapeado;06/08/2025 21:18;06/08/2025 21:29;Saiu da cerca;0.18
RRP;SYD5F99;Patio Vazio INO;Parada Operacional;06/08/2025 21:18;06/08/2025 21:20;Saiu da cerca;0.02
RRP;SYD5F99;Patio Carregado INO;Parada Operacional;06/08/2025 21:31;06/08/2025 21:38;Saiu da cerca;0.11
RRP;SYD5F99;Agua Clara;Parada Operacional;06/08/2025 23:36;07/08/2025 01:20;Saiu da cerca;1.73
RRP;SYD5F99;PA AGUA CLARA;Ponto Apoio;06/08/2025 23:44;07/08/2025 01:20;Saiu da cerca;1.6
RRP;SYD5F99;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 02:30;07/08/2025 02:42;Saiu da cerca;0.2
RRP;SYD5F99;Pro LOG;Não Mapeado;07/08/2025 02:30;07/08/2025 02:42;Saiu da cerca;0.2
RRP;SYD5F99;Fábrica;Fábrica;07/08/2025 04:49;07/08/2025 05:43;Saiu da cerca;0.9
RRP;SYD5F99;Carregamento;Carregamento;07/08/2025 04:49;07/08/2025 05:37;Saiu da cerca;0.8
RRP;SYD5F99;Buffer frotas ;Parada Operacional;07/08/2025 05:53;07/08/2025 06:00;Saiu da cerca;0.12
RRP;SYD5F99;Agua Clara;Parada Operacional;07/08/2025 07:13;07/08/2025 07:22;Saiu da cerca;0.13
RRP;SYD5G01;Agua Clara;Parada Operacional;06/08/2025 20:47;06/08/2025 21:27;Saiu da cerca;0.67
RRP;SYD5G01;PA AGUA CLARA;Ponto Apoio;06/08/2025 20:56;06/08/2025 21:25;Saiu da cerca;0.47
RRP;SYD5G01;Posto Mutum;Parada Operacional;06/08/2025 21:55;06/08/2025 22:15;Saiu da cerca;0.32
RRP;SYD5G01;Oficina JSL;Manutenção;06/08/2025 22:44;06/08/2025 23:39;Saiu da cerca;0.93
RRP;SYD5G01;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 23:47;07/08/2025 00:29;Saiu da cerca;0.7
RRP;SYD5G01;Pro LOG;Não Mapeado;06/08/2025 23:47;07/08/2025 00:29;Saiu da cerca;0.7
RRP;SYD5G01;Fábrica;Fábrica;07/08/2025 02:03;07/08/2025 03:13;Saiu da cerca;1.18
RRP;SYD5G01;Carregamento;Carregamento;07/08/2025 02:03;07/08/2025 02:49;Saiu da cerca;0.77
RRP;SYD5G01;Enlonamento RRP;Parada Operacional;07/08/2025 02:50;07/08/2025 03:13;Saiu da cerca;0.38
RRP;SYD5G01;Buffer frotas ;Parada Operacional;07/08/2025 03:15;07/08/2025 03:33;Saiu da cerca;0.29
RRP;SYD5G02;Oficina JSL;Manutenção;06/08/2025 20:04;06/08/2025 20:06;Saiu da cerca;0.03
RRP;SYD5G03;Buffer frotas ;Parada Operacional;06/08/2025 15:50;06/08/2025 19:58;Saiu da cerca;4.13
RRP;SYD5G03;Oficina JSL;Manutenção;06/08/2025 20:06;;Entrou na cerca;0.0
RRP;SYD5G04;Agua Clara;Parada Operacional;06/08/2025 20:35;06/08/2025 20:49;Saiu da cerca;0.23
RRP;SYD5G04;Oficina JSL;Manutenção;06/08/2025 21:58;07/08/2025 01:54;Saiu da cerca;3.95
RRP;SYD5G04;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 02:00;07/08/2025 02:14;Saiu da cerca;0.23
RRP;SYD5G04;Pro LOG;Não Mapeado;07/08/2025 02:02;07/08/2025 02:14;Saiu da cerca;0.21
RRP;SYD5G04;Fábrica;Fábrica;07/08/2025 04:47;07/08/2025 06:08;Saiu da cerca;1.34
RRP;SYD5G04;Carregamento;Carregamento;07/08/2025 04:47;07/08/2025 05:44;Saiu da cerca;0.94
RRP;SYD5G04;Enlonamento RRP;Parada Operacional;07/08/2025 05:44;07/08/2025 06:05;Saiu da cerca;0.36
RRP;SYD5G04;Buffer frotas ;Parada Operacional;07/08/2025 06:08;07/08/2025 06:12;Saiu da cerca;0.07
RRP;SYD5G04;Agua Clara;Parada Operacional;07/08/2025 07:29;07/08/2025 07:40;Saiu da cerca;0.18
RRP;SYD5G05;Fábrica;Fábrica;06/08/2025 22:32;07/08/2025 01:57;Saiu da cerca;3.41
RRP;SYD5G05;Carregamento;Carregamento;06/08/2025 22:32;07/08/2025 01:12;Saiu da cerca;2.66
RRP;SYD5G05;Enlonamento RRP;Parada Operacional;06/08/2025 22:32;07/08/2025 01:55;Saiu da cerca;3.37
RRP;SYD5G05;Buffer frotas ;Parada Operacional;07/08/2025 01:59;07/08/2025 03:22;Saiu da cerca;1.39
RRP;SYD5G15;Agua Clara;Parada Operacional;06/08/2025 20:51;06/08/2025 21:11;Saiu da cerca;0.32
RRP;SYD5G15;Oficina JSL;Manutenção;06/08/2025 22:25;;Entrou na cerca;0.0
RRP;SYD5G16;Agua Clara;Parada Operacional;06/08/2025 19:49;06/08/2025 19:57;Saiu da cerca;0.13
RRP;SYD5G16;Posto Mutum;Parada Operacional;06/08/2025 20:22;06/08/2025 20:31;Saiu da cerca;0.15
RRP;SYD5G16;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 21:07;06/08/2025 21:17;Saiu da cerca;0.17
RRP;SYD5G16;Pro LOG;Não Mapeado;06/08/2025 21:08;06/08/2025 21:17;Saiu da cerca;0.16
RRP;SYD5G16;Fábrica;Fábrica;06/08/2025 23:19;07/08/2025 02:02;Saiu da cerca;2.72
RRP;SYD5G16;Carregamento;Carregamento;06/08/2025 23:19;07/08/2025 01:28;Saiu da cerca;2.15
RRP;SYD5G16;Enlonamento RRP;Parada Operacional;06/08/2025 23:19;07/08/2025 02:02;Saiu da cerca;2.72
RRP;SYD5G16;Agua Clara;Parada Operacional;07/08/2025 03:37;07/08/2025 03:44;Saiu da cerca;0.13
RRP;SYD5G17;Oficina JSL;Manutenção;06/08/2025 16:03;06/08/2025 21:45;Saiu da cerca;5.71
RRP;SYD5G17;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 21:51;06/08/2025 22:01;Saiu da cerca;0.17
RRP;SYD5G17;Pro LOG;Não Mapeado;06/08/2025 21:52;06/08/2025 22:01;Saiu da cerca;0.16
RRP;SYD5G17;Buffer frotas ;Parada Operacional;06/08/2025 22:01;07/08/2025 04:37;Saiu da cerca;6.59
RRP;SYD5G17;Fábrica;Fábrica;07/08/2025 04:41;07/08/2025 05:48;Saiu da cerca;1.11
RRP;SYD5G17;Carregamento;Carregamento;07/08/2025 04:41;07/08/2025 05:09;Saiu da cerca;0.46
RRP;SYD5G17;Enlonamento RRP;Parada Operacional;07/08/2025 05:09;07/08/2025 05:48;Saiu da cerca;0.65
RRP;SYD5G17;Buffer frotas ;Parada Operacional;07/08/2025 05:48;;Entrou na cerca;0.0
RRP;SYD5G18;Oficina JSL;Manutenção;06/08/2025 07:43;06/08/2025 21:20;Saiu da cerca;13.62
RRP;SYD5G18;Descarga Inocencia;Não Mapeado;07/08/2025 03:02;07/08/2025 04:53;Saiu da cerca;1.85
RRP;SYD5G19;Buffer frotas ;Parada Operacional;06/08/2025 20:28;06/08/2025 21:34;Saiu da cerca;1.1
RRP;SYD5G19;Fábrica;Fábrica;06/08/2025 21:36;06/08/2025 23:25;Saiu da cerca;1.81
RRP;SYD5G19;Carregamento;Carregamento;06/08/2025 21:36;06/08/2025 22:49;Saiu da cerca;1.22
RRP;SYD5G19;Enlonamento RRP;Parada Operacional;06/08/2025 22:49;06/08/2025 23:23;Saiu da cerca;0.56
RRP;SYD5G19;Buffer frotas ;Parada Operacional;06/08/2025 23:25;06/08/2025 23:50;Saiu da cerca;0.42
RRP;SYD5G19;Agua Clara;Parada Operacional;07/08/2025 01:14;07/08/2025 07:35;Saiu da cerca;6.36
RRP;SYD5G19;PA AGUA CLARA;Ponto Apoio;07/08/2025 01:18;07/08/2025 07:27;Saiu da cerca;6.16
RRP;SYD5G20;Terminal;Terminal;06/08/2025 19:59;06/08/2025 20:41;Saiu da cerca;0.69
RRP;SYD5G20;Descarga;Descarga;06/08/2025 19:59;06/08/2025 20:33;Saiu da cerca;0.56
RRP;SYD5G20;Patio Carregado INO;Parada Operacional;06/08/2025 19:59;06/08/2025 20:10;Saiu da cerca;0.17
RRP;SYD5G20;Descarga Inocencia;Não Mapeado;06/08/2025 19:59;06/08/2025 20:43;Saiu da cerca;0.72
RRP;SYD5G20;Descarga INO;Não Mapeado;06/08/2025 20:10;06/08/2025 20:33;Saiu da cerca;0.39
RRP;SYD5G20;Patio Vazio INO;Parada Operacional;06/08/2025 20:33;06/08/2025 20:35;Saiu da cerca;0.03
RRP;SYD5G20;Patio Carregado INO;Parada Operacional;06/08/2025 20:35;06/08/2025 20:41;Saiu da cerca;0.1
RRP;SYD5G20;Agua Clara;Parada Operacional;06/08/2025 22:31;07/08/2025 00:12;Saiu da cerca;1.68
RRP;SYD5G20;PA AGUA CLARA;Ponto Apoio;06/08/2025 22:39;07/08/2025 00:12;Saiu da cerca;1.55
RRP;SYD5G20;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 01:44;07/08/2025 01:53;Saiu da cerca;0.15
RRP;SYD5G20;Pro LOG;Não Mapeado;07/08/2025 01:44;07/08/2025 01:53;Saiu da cerca;0.15
RRP;SYD5G20;Buffer frotas ;Parada Operacional;07/08/2025 01:55;07/08/2025 07:04;Saiu da cerca;5.16
RRP;SYD5G20;Fábrica;Fábrica;07/08/2025 04:57;07/08/2025 06:20;Saiu da cerca;1.38
RRP;SYD5G20;Carregamento;Carregamento;07/08/2025 04:57;07/08/2025 05:47;Saiu da cerca;0.83
RRP;SYD5G21;Agua Clara;Parada Operacional;06/08/2025 22:13;06/08/2025 23:18;Saiu da cerca;1.1
RRP;SYD5G21;PA AGUA CLARA;Ponto Apoio;06/08/2025 22:23;06/08/2025 23:16;Saiu da cerca;0.89
RRP;SYD5G21;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 00:36;07/08/2025 00:50;Saiu da cerca;0.24
RRP;SYD5G21;Pro LOG;Não Mapeado;07/08/2025 00:42;07/08/2025 00:48;Saiu da cerca;0.09
RRP;SYD5G22;Buffer frotas ;Parada Operacional;06/08/2025 16:29;07/08/2025 04:13;Saiu da cerca;11.73
RRP;SYD5G22;Fábrica;Fábrica;07/08/2025 04:15;07/08/2025 05:11;Saiu da cerca;0.93
RRP;SYD5G22;Carregamento;Carregamento;07/08/2025 04:15;07/08/2025 04:42;Saiu da cerca;0.44
RRP;SYD5G22;Enlonamento RRP;Parada Operacional;07/08/2025 04:43;07/08/2025 04:44;Saiu da cerca;0.01
RRP;SYD5G22;Buffer frotas ;Parada Operacional;07/08/2025 05:11;07/08/2025 05:28;Saiu da cerca;0.28
RRP;SYD5G22;Agua Clara;Parada Operacional;07/08/2025 06:50;07/08/2025 07:29;Saiu da cerca;0.65
RRP;SYD5G22;PA AGUA CLARA;Ponto Apoio;07/08/2025 06:52;07/08/2025 07:21;Saiu da cerca;0.49
RRP;SYD5G23;Agua Clara;Parada Operacional;06/08/2025 20:13;06/08/2025 20:25;Saiu da cerca;0.21
RRP;SYD5G23;Descarga Inocencia;Não Mapeado;06/08/2025 22:43;06/08/2025 23:24;Saiu da cerca;0.69
RRP;SYD5G23;Terminal;Terminal;06/08/2025 22:58;06/08/2025 23:22;Saiu da cerca;0.4
RRP;SYD5G23;Descarga;Descarga;06/08/2025 22:58;06/08/2025 23:12;Saiu da cerca;0.24
RRP;SYD5G23;Descarga INO;Não Mapeado;06/08/2025 22:58;06/08/2025 23:12;Saiu da cerca;0.24
RRP;SYD5G23;Patio Carregado INO;Parada Operacional;06/08/2025 23:12;06/08/2025 23:22;Saiu da cerca;0.16
RRP;SYD5G23;Agua Clara;Parada Operacional;07/08/2025 01:18;07/08/2025 01:56;Saiu da cerca;0.64
RRP;SYD5G23;PA AGUA CLARA;Ponto Apoio;07/08/2025 01:31;07/08/2025 01:56;Saiu da cerca;0.42
RRP;SYD5G23;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 03:05;07/08/2025 03:16;Saiu da cerca;0.18
RRP;SYD5G23;Pro LOG;Não Mapeado;07/08/2025 03:05;07/08/2025 03:16;Saiu da cerca;0.18
RRP;SYD5G23;Buffer frotas ;Parada Operacional;07/08/2025 03:22;07/08/2025 04:45;Saiu da cerca;1.39
RRP;SYD5G23;Fábrica;Fábrica;07/08/2025 04:47;07/08/2025 05:51;Saiu da cerca;1.07
RRP;SYD5G23;Carregamento;Carregamento;07/08/2025 04:47;07/08/2025 05:26;Saiu da cerca;0.66
RRP;SYD5G23;Enlonamento RRP;Parada Operacional;07/08/2025 05:26;07/08/2025 05:29;Saiu da cerca;0.04
RRP;SYD5G23;Buffer frotas ;Parada Operacional;07/08/2025 05:51;07/08/2025 06:03;Saiu da cerca;0.2
RRP;SYD5G23;Posto Mutum;Parada Operacional;07/08/2025 07:02;07/08/2025 07:04;Saiu da cerca;0.03
RRP;SYD5G24;Agua Clara;Parada Operacional;06/08/2025 21:10;06/08/2025 21:44;Saiu da cerca;0.57
RRP;SYD5G24;PA AGUA CLARA;Ponto Apoio;06/08/2025 21:19;06/08/2025 21:44;Saiu da cerca;0.42
RRP;SYD5G24;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 22:57;06/08/2025 23:07;Saiu da cerca;0.17
RRP;SYD5G24;Pro LOG;Não Mapeado;06/08/2025 22:57;06/08/2025 23:07;Saiu da cerca;0.17
RRP;SYD5G24;Fábrica;Fábrica;07/08/2025 02:00;07/08/2025 03:16;Saiu da cerca;1.26
RRP;SYD5G24;Carregamento;Carregamento;07/08/2025 02:00;07/08/2025 03:03;Saiu da cerca;1.04
RRP;SYD5G24;Enlonamento RRP;Parada Operacional;07/08/2025 03:03;07/08/2025 03:04;Saiu da cerca;0.03
RRP;SYD5G24;Agua Clara;Parada Operacional;07/08/2025 05:08;07/08/2025 07:48;Saiu da cerca;2.67
RRP;SYD5G24;PA AGUA CLARA;Ponto Apoio;07/08/2025 05:12;07/08/2025 07:42;Saiu da cerca;2.51
RRP;SYD5G26;Agua Clara;Parada Operacional;06/08/2025 20:30;06/08/2025 21:00;Saiu da cerca;0.49
RRP;SYD5G26;PA AGUA CLARA;Ponto Apoio;06/08/2025 20:34;06/08/2025 20:53;Saiu da cerca;0.32
RRP;SYD5G26;Descarga Inocencia;Não Mapeado;06/08/2025 23:14;07/08/2025 00:00;Saiu da cerca;0.78
RRP;SYD5G26;Terminal;Terminal;06/08/2025 23:17;06/08/2025 23:58;Saiu da cerca;0.68
RRP;SYD5G26;Descarga;Descarga;06/08/2025 23:17;06/08/2025 23:43;Saiu da cerca;0.43
RRP;SYD5G26;Patio Carregado INO;Parada Operacional;06/08/2025 23:17;06/08/2025 23:30;Saiu da cerca;0.21
RRP;SYD5G26;Descarga INO;Não Mapeado;06/08/2025 23:30;06/08/2025 23:43;Saiu da cerca;0.23
RRP;SYD5G26;Patio Carregado INO;Parada Operacional;06/08/2025 23:43;06/08/2025 23:58;Saiu da cerca;0.25
RRP;SYD5G26;Agua Clara;Parada Operacional;07/08/2025 02:23;07/08/2025 02:50;Saiu da cerca;0.45
RRP;SYD5G26;Oficina JSL;Manutenção;07/08/2025 04:06;;Entrou na cerca;0.0
RRP;SYD5G27;Terminal;Terminal;06/08/2025 19:01;06/08/2025 20:11;Saiu da cerca;1.18
RRP;SYD5G27;Descarga;Descarga;06/08/2025 19:01;06/08/2025 20:04;Saiu da cerca;1.05
RRP;SYD5G27;Descarga Inocencia;Não Mapeado;06/08/2025 19:01;06/08/2025 20:15;Saiu da cerca;1.24
RRP;SYD5G27;Descarga INO;Não Mapeado;06/08/2025 19:20;06/08/2025 20:04;Saiu da cerca;0.74
RRP;SYD5G27;Patio Vazio INO;Parada Operacional;06/08/2025 19:20;06/08/2025 19:37;Saiu da cerca;0.29
RRP;SYD5G27;Patio Carregado INO;Parada Operacional;06/08/2025 20:04;06/08/2025 20:11;Saiu da cerca;0.12
RRP;SYD5G27;Agua Clara;Parada Operacional;06/08/2025 22:10;06/08/2025 22:19;Saiu da cerca;0.16
RRP;SYD5G27;Abastecimento Frotas RRP;Parada Operacional;06/08/2025 23:32;06/08/2025 23:42;Saiu da cerca;0.18
RRP;SYD5G27;Pro LOG;Não Mapeado;06/08/2025 23:32;06/08/2025 23:40;Saiu da cerca;0.13
RRP;SYD5G27;Buffer frotas ;Parada Operacional;06/08/2025 23:50;07/08/2025 01:56;Saiu da cerca;2.1
RRP;SYD5G27;Fábrica;Fábrica;07/08/2025 01:58;07/08/2025 02:59;Saiu da cerca;1.02
RRP;SYD5G27;Carregamento;Carregamento;07/08/2025 01:58;07/08/2025 02:39;Saiu da cerca;0.68
RRP;SYD5G27;Enlonamento RRP;Parada Operacional;07/08/2025 02:42;07/08/2025 02:44;Saiu da cerca;0.03
RRP;SYD5G27;Buffer frotas ;Parada Operacional;07/08/2025 03:05;07/08/2025 03:21;Saiu da cerca;0.26
RRP;SYD5G27;Agua Clara;Parada Operacional;07/08/2025 04:39;07/08/2025 06:16;Saiu da cerca;1.61
RRP;SYD5G27;PA AGUA CLARA;Ponto Apoio;07/08/2025 04:44;07/08/2025 06:06;Saiu da cerca;1.38
RRP;SYD5G28;Descarga Inocencia;Não Mapeado;06/08/2025 20:33;06/08/2025 22:32;Saiu da cerca;1.99
RRP;SYD5G28;Terminal;Terminal;06/08/2025 20:34;06/08/2025 22:30;Saiu da cerca;1.93
RRP;SYD5G28;Descarga;Descarga;06/08/2025 20:34;06/08/2025 21:05;Saiu da cerca;0.51
RRP;SYD5G28;Patio Carregado INO;Parada Operacional;06/08/2025 20:34;06/08/2025 20:53;Saiu da cerca;0.32
RRP;SYD5G28;Descarga INO;Não Mapeado;06/08/2025 20:53;06/08/2025 21:05;Saiu da cerca;0.2
RRP;SYD5G28;Patio Vazio INO;Parada Operacional;06/08/2025 21:05;06/08/2025 21:07;Saiu da cerca;0.03
RRP;SYD5G28;Patio Carregado INO;Parada Operacional;06/08/2025 21:07;06/08/2025 22:30;Saiu da cerca;1.39
RRP;SYD5G28;Agua Clara;Parada Operacional;07/08/2025 00:30;07/08/2025 00:39;Saiu da cerca;0.15
RRP;SYD5G28;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 01:51;07/08/2025 02:01;Saiu da cerca;0.17
RRP;SYD5G28;Pro LOG;Não Mapeado;07/08/2025 01:53;07/08/2025 02:01;Saiu da cerca;0.14
RRP;SYD5G28;Buffer frotas ;Parada Operacional;07/08/2025 02:01;07/08/2025 04:42;Saiu da cerca;2.68
RRP;SYD5G28;Carregamento;Carregamento;07/08/2025 04:44;07/08/2025 05:20;Saiu da cerca;0.59
RRP;SYD5G28;Fábrica;Fábrica;07/08/2025 04:44;07/08/2025 05:39;Saiu da cerca;0.9
RRP;SYD5G28;Enlonamento RRP;Parada Operacional;07/08/2025 05:17;07/08/2025 05:39;Saiu da cerca;0.36
RRP;SYD5G28;Buffer frotas ;Parada Operacional;07/08/2025 05:39;07/08/2025 05:55;Saiu da cerca;0.28
RRP;SYD5G28;Agua Clara;Parada Operacional;07/08/2025 07:11;07/08/2025 07:23;Saiu da cerca;0.2
RRP;SYD5G30;Descarga Inocencia;Não Mapeado;06/08/2025 19:34;06/08/2025 20:44;Saiu da cerca;1.16
RRP;SYD5G30;Terminal;Terminal;06/08/2025 19:40;06/08/2025 20:42;Saiu da cerca;1.03
RRP;SYD5G30;Descarga;Descarga;06/08/2025 19:40;06/08/2025 20:29;Saiu da cerca;0.82
RRP;SYD5G30;Patio Carregado INO;Parada Operacional;06/08/2025 19:40;06/08/2025 19:54;Saiu da cerca;0.24
RRP;SYD5G30;Descarga INO;Não Mapeado;06/08/2025 19:54;06/08/2025 20:29;Saiu da cerca;0.58
RRP;SYD5G30;Patio Vazio INO;Parada Operacional;06/08/2025 19:54;06/08/2025 20:31;Saiu da cerca;0.61
RRP;SYD5G30;Patio Carregado INO;Parada Operacional;06/08/2025 20:31;06/08/2025 20:42;Saiu da cerca;0.18
RRP;SYD5G30;Agua Clara;Parada Operacional;06/08/2025 22:41;06/08/2025 23:06;Saiu da cerca;0.41
RRP;SYD5G30;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 00:16;07/08/2025 00:35;Saiu da cerca;0.32
RRP;SYD5G30;Pro LOG;Não Mapeado;07/08/2025 00:27;07/08/2025 00:35;Saiu da cerca;0.13
RRP;SYD5G30;Oficina JSL;Manutenção;07/08/2025 01:51;;Entrou na cerca;0.0
RRP;SYD5G31;Fábrica;Fábrica;06/08/2025 19:50;06/08/2025 21:11;Saiu da cerca;1.34
RRP;SYD5G31;Carregamento;Carregamento;06/08/2025 19:50;06/08/2025 20:38;Saiu da cerca;0.79
RRP;SYD5G31;Enlonamento RRP;Parada Operacional;06/08/2025 20:48;06/08/2025 21:11;Saiu da cerca;0.38
RRP;SYD5G31;Buffer frotas ;Parada Operacional;06/08/2025 21:12;06/08/2025 21:26;Saiu da cerca;0.24
RRP;SYD5G31;Posto Mutum;Parada Operacional;06/08/2025 22:18;06/08/2025 22:20;Saiu da cerca;0.03
RRP;SYD5G31;Agua Clara;Parada Operacional;06/08/2025 22:48;07/08/2025 03:27;Saiu da cerca;4.65
RRP;SYD5G31;PA AGUA CLARA;Ponto Apoio;06/08/2025 22:52;07/08/2025 03:19;Saiu da cerca;4.45
RRP;SYD5G31;Patio Carregado INO;Parada Operacional;07/08/2025 05:48;07/08/2025 06:05;Saiu da cerca;0.28
RRP;SYD5G32;Descarga Inocencia;Não Mapeado;07/08/2025 00:07;07/08/2025 01:03;Saiu da cerca;0.94
RRP;SYD5G32;Terminal;Terminal;07/08/2025 00:23;07/08/2025 00:57;Saiu da cerca;0.57
RRP;SYD5G32;Descarga;Descarga;07/08/2025 00:23;07/08/2025 00:48;Saiu da cerca;0.42
RRP;SYD5G32;Descarga INO;Não Mapeado;07/08/2025 00:23;07/08/2025 00:48;Saiu da cerca;0.42
RRP;SYD5G32;Patio Carregado INO;Parada Operacional;07/08/2025 00:48;07/08/2025 00:57;Saiu da cerca;0.15
RRP;SYD5G32;Agua Clara;Parada Operacional;07/08/2025 02:59;07/08/2025 03:09;Saiu da cerca;0.17
RRP;SYD5G32;PA AGUA CLARA;Ponto Apoio;07/08/2025 03:07;07/08/2025 03:09;Saiu da cerca;0.04
RRP;SYD5G32;Agua Clara;Parada Operacional;07/08/2025 03:19;07/08/2025 03:51;Saiu da cerca;0.52
RRP;SYD5G32;PA AGUA CLARA;Ponto Apoio;07/08/2025 03:19;07/08/2025 03:51;Saiu da cerca;0.52
RRP;SYD5G32;Abastecimento Frotas RRP;Parada Operacional;07/08/2025 05:04;07/08/2025 05:12;Saiu da cerca;0.14
RRP;SYD5G32;Pro LOG;Não Mapeado;07/08/2025 05:05;07/08/2025 05:12;Saiu da cerca;0.12
RRP;SYD5G33;Buffer frotas ;Parada Operacional;06/08/2025 18:44;07/08/2025 01:11;Saiu da cerca;6.46
