Filial,Placa_Veiculo,Descricao_POI,Grupo_POI,Data_Entrada,Data_Saida,Status,Duracao
TLS,RIT6B34,FILA DESCARGA APT,Não Classificado,09/08/2025 10:47:58,09/08/2025 10:48:54,Saiu da cerca,0.02
TLS,RIY9B41,FILA DESCARGA APT,Não Classificado,09/08/2025 08:15:13,,Entrou na cerca,0.0
TLS,RIY9B45,FILA DESCARGA APT,Não Classificado,09/08/2025 08:13:10,09/08/2025 09:11:23,Saiu da cerca,0.97
TLS,RIY9B45,Descarga TAP,Não Classificado,09/08/2025 09:11:23,09/08/2025 09:57:15,Saiu da cerca,0.76
TLS,RIY9B45,FILA DESCARGA APT,Não Classificado,09/08/2025 09:57:15,09/08/2025 09:58:35,Saiu da cerca,0.02
TLS,RJB6A74,PA Celulose,Não Classificado,09/08/2025 07:54:21,09/08/2025 08:10:00,Saiu da cerca,0.26
TLS,RJB6A74,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 10:09:34,09/08/2025 10:19:54,Saiu da cerca,0.17
TLS,RJB6A74,Carregamento Fabrica,Não Classificado,09/08/2025 10:28:15,09/08/2025 11:28:18,Saiu da cerca,1.0
TLS,RJR8F85,PA Celulose,Não Classificado,09/08/2025 06:56:30,09/08/2025 07:02:35,Saiu da cerca,0.1
TLS,RJR8F85,FILA DESCARGA APT,Não Classificado,09/08/2025 09:04:08,09/08/2025 10:40:59,Saiu da cerca,1.61
TLS,RJR8F85,Descarga TAP,Não Classificado,09/08/2025 10:40:59,09/08/2025 11:30:07,Saiu da cerca,0.82
TLS,RJR8F85,FILA DESCARGA APT,Não Classificado,09/08/2025 11:30:07,09/08/2025 11:34:13,Saiu da cerca,0.07
TLS,RJS6E42,Carregamento Fabrica,Não Classificado,09/08/2025 02:33:59,09/08/2025 04:19:10,Saiu da cerca,1.75
TLS,RJS6E42,Fila abastecimento posto,Não Classificado,09/08/2025 04:28:07,09/08/2025 04:45:02,Saiu da cerca,0.28
TLS,RJS6E42,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 04:45:02,09/08/2025 04:45:38,Saiu da cerca,0.01
TLS,RJS6E44,FILA DESCARGA APT,Não Classificado,09/08/2025 06:26:10,09/08/2025 07:25:12,Saiu da cerca,0.98
TLS,RJS6E44,Descarga TAP,Não Classificado,09/08/2025 07:25:12,09/08/2025 08:09:28,Saiu da cerca,0.74
TLS,RJS6E44,FILA DESCARGA APT,Não Classificado,09/08/2025 08:09:28,09/08/2025 08:12:12,Saiu da cerca,0.05
TLS,RJS6E44,PA Celulose,Não Classificado,09/08/2025 10:02:32,09/08/2025 10:20:45,Saiu da cerca,0.3
TLS,RJS8F32,Carregamento Fabrica,Não Classificado,09/08/2025 06:31:45,09/08/2025 07:37:56,Saiu da cerca,1.1
TLS,RJS8F32,FILA DESCARGA APT,Não Classificado,09/08/2025 10:30:59,09/08/2025 11:31:18,Saiu da cerca,1.01
TLS,RJS8F32,Descarga TAP,Não Classificado,09/08/2025 11:31:18,,Entrou na cerca,0.0
TLS,RKO8C61,FILA DESCARGA APT,Não Classificado,09/08/2025 06:25:50,09/08/2025 07:26:42,Saiu da cerca,1.01
TLS,RKO8C61,Descarga TAP,Não Classificado,09/08/2025 07:26:42,09/08/2025 08:18:57,Saiu da cerca,0.87
TLS,RKO8C61,FILA DESCARGA APT,Não Classificado,09/08/2025 08:18:57,09/08/2025 08:20:26,Saiu da cerca,0.02
TLS,RKS8B70,Carregamento Fabrica,Não Classificado,09/08/2025 07:00:10,09/08/2025 07:57:27,Saiu da cerca,0.95
TLS,RKS8B70,FILA DESCARGA APT,Não Classificado,09/08/2025 10:47:49,,Entrou na cerca,0.0
TLS,RNZ4D42,Carregamento Fabrica,Não Classificado,09/08/2025 06:14:40,09/08/2025 07:20:57,Saiu da cerca,1.1
TLS,RNZ4D42,FILA DESCARGA APT,Não Classificado,09/08/2025 10:18:48,09/08/2025 11:23:11,Saiu da cerca,1.07
TLS,RNZ4D54,Carregamento Fabrica,Não Classificado,09/08/2025 06:13:31,09/08/2025 07:30:03,Saiu da cerca,1.28
TLS,RTA2D13,Carregamento Fabrica,Não Classificado,09/08/2025 05:53:00,09/08/2025 06:54:39,Saiu da cerca,1.03
TLS,RTA2D13,FILA DESCARGA APT,Não Classificado,09/08/2025 10:37:40,09/08/2025 10:50:43,Saiu da cerca,0.22
TLS,RTA2D13,Descarga TAP,Não Classificado,09/08/2025 10:54:22,,Entrou na cerca,0.0
TLS,RTB1D43,FILA DESCARGA APT,Não Classificado,09/08/2025 07:17:29,09/08/2025 08:48:32,Saiu da cerca,1.52
TLS,RTB1D43,PA Celulose,Não Classificado,09/08/2025 11:14:45,09/08/2025 11:21:29,Saiu da cerca,0.11
TLS,RTB1D49,Carregamento Fabrica,Não Classificado,09/08/2025 06:48:10,09/08/2025 08:06:52,Saiu da cerca,1.31
TLS,RTB1D49,FILA DESCARGA APT,Não Classificado,09/08/2025 10:57:31,,Entrou na cerca,0.0
TLS,RTC0F92,FILA DESCARGA APT,Não Classificado,09/08/2025 06:43:46,09/08/2025 07:33:23,Saiu da cerca,0.83
TLS,RTC0F92,Descarga TAP,Não Classificado,09/08/2025 07:33:23,09/08/2025 08:28:35,Saiu da cerca,0.92
TLS,RTC0F92,Fila abastecimento posto,Não Classificado,09/08/2025 11:20:42,09/08/2025 11:21:58,Saiu da cerca,0.02
TLS,RTC0F92,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 11:21:58,09/08/2025 11:33:12,Saiu da cerca,0.19
TLS,RTD9D57,Carregamento Fabrica,Não Classificado,08/08/2025 16:19:41,08/08/2025 17:44:33,Saiu da cerca,1.41
TLS,RTD9D57,PA Celulose,Não Classificado,08/08/2025 18:38:25,08/08/2025 18:58:01,Saiu da cerca,0.33
TLS,RTD9D57,FILA DESCARGA APT,Não Classificado,08/08/2025 20:53:38,08/08/2025 21:18:12,Saiu da cerca,0.41
TLS,RTD9D57,Descarga TAP,Não Classificado,08/08/2025 21:18:12,08/08/2025 21:52:37,Saiu da cerca,0.57
TLS,RTD9D57,FILA DESCARGA APT,Não Classificado,08/08/2025 21:52:37,08/08/2025 21:57:32,Saiu da cerca,0.08
TLS,RTD9D57,Fila abastecimento posto,Não Classificado,09/08/2025 00:35:24,09/08/2025 00:38:31,Saiu da cerca,0.05
TLS,RTD9D57,Carregamento Fabrica,Não Classificado,09/08/2025 01:13:10,,Entrou na cerca,0.0
TLS,RTF1I34,FILA DESCARGA APT,Não Classificado,09/08/2025 08:13:47,09/08/2025 09:15:18,Saiu da cerca,1.03
TLS,RTF1I34,Descarga TAP,Não Classificado,09/08/2025 09:15:18,09/08/2025 09:57:24,Saiu da cerca,0.7
TLS,RTF1I36,Carregamento Fabrica,Não Classificado,09/08/2025 06:19:18,09/08/2025 07:37:59,Saiu da cerca,1.31
TLS,RTF1I36,FILA DESCARGA APT,Não Classificado,09/08/2025 10:43:18,,Entrou na cerca,0.0
TLS,RTF1I45,PA Celulose,Não Classificado,09/08/2025 08:01:57,09/08/2025 08:16:38,Saiu da cerca,0.24
TLS,RTF1I45,Carregamento Fabrica,Não Classificado,09/08/2025 09:59:19,09/08/2025 10:43:27,Saiu da cerca,0.74
TLS,RTF1I51,FILA DESCARGA APT,Não Classificado,09/08/2025 07:48:01,09/08/2025 08:55:13,Saiu da cerca,1.12
TLS,RTF1I51,Descarga TAP,Não Classificado,09/08/2025 08:55:13,09/08/2025 09:39:29,Saiu da cerca,0.74
TLS,RTU8A54,Fila abastecimento posto,Não Classificado,09/08/2025 06:52:13,09/08/2025 06:53:03,Saiu da cerca,0.01
TLS,RTU8A54,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 06:53:03,09/08/2025 07:04:40,Saiu da cerca,0.19
TLS,RTU8A54,Carregamento Fabrica,Não Classificado,09/08/2025 07:13:10,09/08/2025 08:12:30,Saiu da cerca,0.99
TLS,RUM1D35,FILA DESCARGA APT,Não Classificado,09/08/2025 08:01:37,09/08/2025 09:04:50,Saiu da cerca,1.05
TLS,RUM1D35,Descarga TAP,Não Classificado,09/08/2025 09:04:50,09/08/2025 09:49:29,Saiu da cerca,0.74
TLS,RUM1D35,FILA DESCARGA APT,Não Classificado,09/08/2025 09:49:29,09/08/2025 09:54:25,Saiu da cerca,0.08
TLS,RVT8E85,Fila abastecimento posto,Não Classificado,09/08/2025 09:22:08,09/08/2025 09:26:24,Saiu da cerca,0.07
TLS,RVT8E85,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 09:26:24,09/08/2025 09:41:46,Saiu da cerca,0.26
TLS,RVT8E85,Carregamento Fabrica,Não Classificado,09/08/2025 09:46:41,09/08/2025 10:40:43,Saiu da cerca,0.9
RRP,RWB3C06,Descarga Inocencia,Não Classificado,09/08/2025 08:50:59,09/08/2025 11:00:22,Saiu da cerca,2.16
RRP,RWD4B32,Descarga Inocencia,Não Classificado,09/08/2025 06:50:20,09/08/2025 08:10:22,Saiu da cerca,1.33
RRP,RWD4B32,Agua Clara,Não Classificado,09/08/2025 10:01:40,09/08/2025 10:10:42,Saiu da cerca,0.15
RRP,RWD4B32,Carregamento Fabrica RRP,Não Classificado,09/08/2025 11:25:54,,Entrou na cerca,0.0
TLS,RWE5H73,FILA DESCARGA APT,Não Classificado,09/08/2025 08:33:20,09/08/2025 09:50:31,Saiu da cerca,1.29
TLS,RWE5H73,Descarga TAP,Não Classificado,09/08/2025 09:56:40,,Entrou na cerca,0.0
RRP,RWF6G80,Agua Clara,Não Classificado,09/08/2025 08:07:24,09/08/2025 08:22:30,Saiu da cerca,0.25
TLS,RWH4B89,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 06:55:31,09/08/2025 07:08:26,Saiu da cerca,0.22
TLS,RWH4B89,Carregamento Fabrica,Não Classificado,09/08/2025 07:16:56,09/08/2025 08:33:22,Saiu da cerca,1.27
TLS,RWJ4H09,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 06:41:26,09/08/2025 06:57:42,Saiu da cerca,0.27
TLS,RWJ4H09,Carregamento Fabrica,Não Classificado,09/08/2025 07:08:13,09/08/2025 08:01:43,Saiu da cerca,0.89
RRP,RWJ8A87,Manutencao JSL RRP,Não Classificado,09/08/2025 06:30:54,09/08/2025 06:53:46,Saiu da cerca,0.38
RRP,RWJ8A87,Oficina JSL,Não Classificado,09/08/2025 07:04:11,09/08/2025 08:54:07,Saiu da cerca,1.83
RRP,RWJ8A87,Manutencao JSL RRP,Não Classificado,09/08/2025 09:03:11,09/08/2025 09:29:44,Saiu da cerca,0.44
RRP,RWJ8A87,Oficina JSL,Não Classificado,09/08/2025 09:40:23,09/08/2025 10:58:55,Saiu da cerca,1.31
RRP,RWJ8A87,Manutencao JSL RRP,Não Classificado,09/08/2025 11:05:36,09/08/2025 11:23:19,Saiu da cerca,0.3
RRP,RWJ8A87,Oficina JSL,Não Classificado,09/08/2025 11:33:15,,Entrou na cerca,0.0
RRP,SLZ1D18,Manutencao JSL RRP,Não Classificado,08/08/2025 22:57:59,09/08/2025 07:34:26,Saiu da cerca,8.61
RRP,SLZ1D18,Oficina JSL,Não Classificado,09/08/2025 07:44:23,09/08/2025 08:33:56,Saiu da cerca,0.83
RRP,SLZ1D72,Oficina JSL,Não Classificado,09/08/2025 06:02:25,09/08/2025 07:14:37,Saiu da cerca,1.2
RRP,SLZ1D72,Manutencao JSL RRP,Não Classificado,09/08/2025 08:07:42,09/08/2025 08:20:33,Saiu da cerca,0.21
RRP,SLZ1D72,Oficina JSL,Não Classificado,09/08/2025 08:33:26,09/08/2025 08:34:31,Saiu da cerca,0.02
RRP,SLZ1D72,Manutencao JSL RRP,Não Classificado,09/08/2025 08:43:05,09/08/2025 08:46:31,Saiu da cerca,0.06
RRP,SLZ1D72,Oficina JSL,Não Classificado,09/08/2025 08:56:46,09/08/2025 09:11:52,Saiu da cerca,0.25
RRP,SLZ1D72,Manutencao JSL RRP,Não Classificado,09/08/2025 09:20:08,09/08/2025 09:26:27,Saiu da cerca,0.11
RRP,SLZ1D72,Oficina JSL,Não Classificado,09/08/2025 09:33:58,09/08/2025 09:44:00,Saiu da cerca,0.17
RRP,SLZ1D72,Manutencao JSL RRP,Não Classificado,09/08/2025 09:55:47,,Entrou na cerca,0.0
TLS,SMB7B61,FILA DESCARGA APT,Não Classificado,09/08/2025 11:09:00,,Entrou na cerca,0.0
RRP,SMG2D73,Agua Clara,Não Classificado,09/08/2025 08:15:21,09/08/2025 08:25:24,Saiu da cerca,0.17
RRP,SMG2D73,Posto Mutum,Não Classificado,09/08/2025 08:54:34,09/08/2025 10:32:41,Saiu da cerca,1.64
RRP,SMG2D73,Oficina JSL,Não Classificado,09/08/2025 11:04:53,,Entrou na cerca,0.0
RRP,SMG5F48,Descarga Inocencia,Não Classificado,09/08/2025 08:48:31,09/08/2025 10:31:01,Saiu da cerca,1.71
RRP,SMG6H57,Descarga Inocencia,Não Classificado,09/08/2025 08:00:20,09/08/2025 09:14:22,Saiu da cerca,1.23
RRP,SMG6H57,Agua Clara,Não Classificado,09/08/2025 11:17:14,09/08/2025 11:41:50,Saiu da cerca,0.41
RRP,SMG9B17,Carregamento Fabrica RRP,Não Classificado,09/08/2025 05:47:25,09/08/2025 06:56:13,Saiu da cerca,1.15
RRP,SMG9B17,Agua Clara,Não Classificado,09/08/2025 08:43:19,09/08/2025 08:51:21,Saiu da cerca,0.13
RRP,SMG9B17,Descarga Inocencia,Não Classificado,09/08/2025 10:55:25,,Entrou na cerca,0.0
RRP,SMG9C17,Agua Clara,Não Classificado,09/08/2025 07:16:59,09/08/2025 07:32:36,Saiu da cerca,0.26
RRP,SMG9C17,Abastecimento Frotas RRP,Não Classificado,09/08/2025 08:41:09,09/08/2025 09:03:30,Saiu da cerca,0.37
RRP,SMG9C17,Carregamento Fabrica RRP,Não Classificado,09/08/2025 09:03:30,09/08/2025 10:17:21,Saiu da cerca,1.23
RRP,SMG9D17,Posto Mutum,Não Classificado,09/08/2025 06:15:07,09/08/2025 07:08:55,Saiu da cerca,0.9
RRP,SMG9D17,Abastecimento Frotas RRP,Não Classificado,09/08/2025 07:36:14,09/08/2025 07:49:07,Saiu da cerca,0.21
RRP,SMG9D17,Carregamento Fabrica RRP,Não Classificado,09/08/2025 07:49:45,09/08/2025 08:33:38,Saiu da cerca,0.73
RRP,SMG9D17,Agua Clara,Não Classificado,09/08/2025 10:04:58,09/08/2025 10:15:03,Saiu da cerca,0.17
RRP,SMG9E17,Posto Mutum,Não Classificado,09/08/2025 09:33:17,09/08/2025 09:35:17,Saiu da cerca,0.03
RRP,SMG9E17,Agua Clara,Não Classificado,09/08/2025 10:05:24,09/08/2025 10:14:27,Saiu da cerca,0.15
RRP,SMG9I17,Descarga Inocencia,Não Classificado,09/08/2025 08:42:32,09/08/2025 10:17:52,Saiu da cerca,1.59
RRP,SMH0F11,Descarga Inocencia,Não Classificado,09/08/2025 08:53:27,09/08/2025 11:00:20,Saiu da cerca,2.11
RRP,SYD5F90,Agua Clara,Não Classificado,09/08/2025 08:29:24,09/08/2025 08:36:27,Saiu da cerca,0.12
RRP,SYD5F90,Abastecimento Frotas RRP,Não Classificado,09/08/2025 09:44:58,09/08/2025 09:56:17,Saiu da cerca,0.19
RRP,SYD5F90,Carregamento Fabrica RRP,Não Classificado,09/08/2025 09:56:17,09/08/2025 11:15:58,Saiu da cerca,1.33
RRP,SYD5F92,Agua Clara,Não Classificado,09/08/2025 06:38:57,09/08/2025 09:00:06,Saiu da cerca,2.35
RRP,SYD5F92,PA AGUA CLARA,Não Classificado,09/08/2025 06:40:57,09/08/2025 08:51:02,Saiu da cerca,2.17
RRP,SYD5F92,Descarga Inocencia,Não Classificado,09/08/2025 11:05:30,,Entrou na cerca,0.0
RRP,SYD5F93,Carregamento Fabrica RRP,Não Classificado,09/08/2025 06:18:19,09/08/2025 07:32:37,Saiu da cerca,1.24
RRP,SYD5F93,Agua Clara,Não Classificado,09/08/2025 09:27:16,09/08/2025 10:09:18,Saiu da cerca,0.7
RRP,SYD5F93,PA AGUA CLARA,Não Classificado,09/08/2025 09:32:17,09/08/2025 10:01:16,Saiu da cerca,0.48
TLS,SYD5F94,Descarga TAP,Não Classificado,09/08/2025 06:32:51,09/08/2025 07:26:45,Saiu da cerca,0.9
TLS,SYD5F94,FILA DESCARGA APT,Não Classificado,09/08/2025 07:26:45,09/08/2025 07:27:23,Saiu da cerca,0.01
TLS,SYD5F94,SELVIRIA,Não Classificado,09/08/2025 08:15:42,09/08/2025 08:18:00,Saiu da cerca,0.04
TLS,SYD5F94,MONTANINI,Não Classificado,09/08/2025 09:12:22,09/08/2025 09:12:55,Saiu da cerca,0.01
TLS,SYD5F94,Fila abastecimento posto,Não Classificado,09/08/2025 10:09:26,09/08/2025 10:09:57,Saiu da cerca,0.01
TLS,SYD5F94,POSTO DE ABASTECIMENTO,Não Classificado,09/08/2025 10:09:57,09/08/2025 10:17:02,Saiu da cerca,0.12
TLS,SYD5F94,AREA EXTERNA SUZANO,Não Classificado,09/08/2025 10:21:47,09/08/2025 10:23:57,Saiu da cerca,0.04
TLS,SYD5F94,Carregamento Fabrica,Não Classificado,09/08/2025 10:23:57,09/08/2025 11:37:31,Saiu da cerca,1.23
RRP,SYD5F95,Descarga Inocencia,Não Classificado,09/08/2025 06:18:14,09/08/2025 07:47:15,Saiu da cerca,1.48
RRP,SYD5F95,Agua Clara,Não Classificado,09/08/2025 09:37:16,09/08/2025 09:56:26,Saiu da cerca,0.32
RRP,SYD5F95,Abastecimento Frotas RRP,Não Classificado,09/08/2025 11:11:45,09/08/2025 11:21:03,Saiu da cerca,0.15
RRP,SYD5F95,Carregamento Fabrica RRP,Não Classificado,09/08/2025 11:21:03,,Entrou na cerca,0.0
RRP,SYD5F96,Agua Clara,Não Classificado,09/08/2025 07:16:59,09/08/2025 07:24:02,Saiu da cerca,0.12
RRP,SYD5F96,Abastecimento Frotas RRP,Não Classificado,09/08/2025 08:40:16,09/08/2025 09:14:49,Saiu da cerca,0.58
RRP,SYD5F96,Carregamento Fabrica RRP,Não Classificado,09/08/2025 09:28:14,09/08/2025 09:50:25,Saiu da cerca,0.37
RRP,SYD5F96,Agua Clara,Não Classificado,09/08/2025 11:20:55,,Entrou na cerca,0.0
RRP,SYD5F96,PA AGUA CLARA,Não Classificado,09/08/2025 11:24:58,,Entrou na cerca,0.0
RRP,SYD5F99,Descarga Inocencia,Não Classificado,09/08/2025 04:49:07,09/08/2025 07:50:50,Saiu da cerca,3.03
RRP,SYD5F99,Agua Clara,Não Classificado,09/08/2025 10:26:32,09/08/2025 11:01:27,Saiu da cerca,0.58
RRP,SYD5F99,Posto Mutum,Não Classificado,09/08/2025 11:27:39,09/08/2025 11:42:45,Saiu da cerca,0.25
RRP,SYD5G00,Agua Clara,Não Classificado,09/08/2025 08:22:26,09/08/2025 10:04:43,Saiu da cerca,1.7
RRP,SYD5G00,PA AGUA CLARA,Não Classificado,09/08/2025 08:31:29,09/08/2025 09:56:39,Saiu da cerca,1.42
RRP,SYD5G01,Agua Clara,Não Classificado,09/08/2025 08:02:16,09/08/2025 08:30:30,Saiu da cerca,0.47
RRP,SYD5G01,PA AGUA CLARA,Não Classificado,09/08/2025 08:10:20,09/08/2025 08:30:30,Saiu da cerca,0.34
